"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20121113 00:01:00","RICS Housing Price Balance","","-15.000  %","-15.000  %","2"
"Japan","20121113 04:30:00","Industrial Production (YoY)","","","-4.600  %","2"
"Japan","20121113 04:30:00","Industrial Production (MoM)","","","-1.600  %","2"
"Italy","20121113 09:00:00","Consumer Price Index (YoY)","","2.600  %","3.200  %","2"
"Italy","20121113 09:00:00","Consumer Price Index (EU Norm) (MoM)","","0.300  %","2.100  %","2"
"Italy","20121113 09:00:00","Consumer Price Index (EU Norm) (YoY)","","2.800  %","3.400  %","2"
"Italy","20121113 09:00:00","Consumer Price Index (MoM)","","0.000  %","0.000  %","2"
"United Kingdom","20121113 09:30:00","Core Consumer Price Index (YoY)","","","2.100  %","2"
"European Monetary Union","20121113 09:30:00","Core Consumer Price Index (YoY)","","","2.100  %","2"
"United Kingdom","20121113 09:30:00","Consumer Price Index (MoM)","","0.200  %","0.400  %","2"
"European Monetary Union","20121113 09:30:00","Consumer Price Index (MoM)","","0.200  %","0.400  %","2"
"United Kingdom","20121113 09:30:00","Consumer Price Index (YoY)","","2.300  %","2.200  %","2"
"European Monetary Union","20121113 09:30:00","Consumer Price Index (YoY)","","2.300  %","2.200  %","2"
"United Kingdom","20121113 09:30:00","Producer Price Index - Input (YoY) n.s.a","","","-1.200  %","2"
"United Kingdom","20121113 09:30:00","PPI Core Output (YoY) n.s.a ","","","1.200  %","2"
"United Kingdom","20121113 09:30:00","Producer Price Index - Input (MoM) n.s.a","","","-0.200  %","2"
"United Kingdom","20121113 09:30:00","Producer Price Index - Output (MoM) n.s.a","","","0.500  %","2"
"United Kingdom","20121113 09:30:00","Producer Price Index - Output (YoY) n.s.a","","","2.500  %","2"
"Germany","20121113 10:00:00","ZEW Survey - Economic Sentiment",""," -7.000 "," -11.500 ","2"
"Germany","20121113 10:00:00","ZEW Survey - Current Situation",""," 5.800 "," 10.000 ","2"
"European Monetary Union","20121113 10:00:00","ZEW Survey - Economic Sentiment","",""," -1.400 ","2"
"United Kingdom","20121113 12:00:00","BOE Inflation Letter","","","","3"
"United States","20121113 12:30:00","NFIB Business Optimism Index","",""," 92.800 ","1"
"United States","20121113 13:55:00","Redbook index (YoY)","","","0.800  %","1"
"United States","20121113 13:55:00","Redbook index (MoM)","","","-0.600  %","1"
"United States","20121113 15:00:00","IBD/TIPP Economic Optimism (MoM)","",""," 54.000 ","1"
"United States","20121113 19:00:00","Monthly Budget Statement","",""," 75.000 ","2"
"New Zealand","20121113 21:45:00","Retail Sales (QoQ)","","0.500  %","1.300  %","2"
"New Zealand","20121113 21:45:00","Retail Sales ex Autos (QoQ)","","0.600  %","0.900  %","2"
"Korea, Republic of","20121113 23:00:00","Unemployment Rate","","","3.100  %","1"
"Australia","20121113 23:30:00","Westpac Consumer Confidence","","","1.000  %","2"
