"country","date","name","actual","consensus","previous","volatility"
"Japan","20150424 04:30:00","All Industry Activity Index (MoM)","0.100  %","-0.900  %","1.900  %","2"
"Singapore","20150424 05:00:00","Industrial Production (MoM)","1.200  %","","4.100  %","1"
"Singapore","20150424 05:00:00","Industrial Production (YoY)","-5.500  %","","-3.600  %","1"
"Germany","20150424 08:00:00","IFO - Current Assessment"," 113.900 "," 112.400 "," 112.000 ","2"
"Germany","20150424 08:00:00","IFO - Business Climate"," 108.600 "," 108.400 "," 107.900 ","2"
"Germany","20150424 08:00:00","IFO - Expectations"," 103.500 "," 104.500 "," 103.900 ","2"
"Switzerland","20150424 08:00:00","SNB Chairman Jordan Speech","","","","2"
"European Monetary Union","20150424 11:30:00","Eurogroup meeting","","","","2"
"United States","20150424 12:30:00","Durable Goods Orders","","0.600  %","-1.400  %","3"
"United States","20150424 12:30:00","Durable Goods Orders ex Transportation","","0.300  %","-0.400  %","2"
"Belgium","20150424 13:00:00","Leading Indicator","",""," -6.300 ","1"
"Mexico","20150424 13:00:00","Retail Sales (MoM)","","","2.100  %","1"
"Mexico","20150424 13:00:00","Retail Sales (YoY)","","","4.700  %","1"
"Canada","20150424 14:30:00","BoC Governor Poloz Speech","","","","3"
"Argentina","20150424 19:00:00","Industrial Output n.s.a (YoY)","","","-2.200  %","1"
"Argentina","20150424 19:00:00","Monthly Econ Activity (MoM)","","","0.000  %","1"
