"country","date","name","actual","consensus","previous","volatility"
"China","20170531 01:00:00","Non-manufacturing PMI","","","","2"
"China","20170531 01:00:00","NBS Manufacturing PMI","","","","2"
"New Zealand","20170531 01:00:00","ANZ Activity Outlook","","","","1"
"New Zealand","20170531 01:00:00","ANZ Business Confidence","","","","1"
"Australia","20170531 01:30:00","Private Sector Credit (YoY)","","","","1"
"Australia","20170531 01:30:00","Private Sector Credit (MoM)","","","","1"
"Japan","20170531 04:00:00","Vehicle Production (YoY)","","","","1"
"Japan","20170531 05:00:00","Annualized Housing Starts","","","","1"
"Japan","20170531 05:00:00","Housing Starts (YoY)","","","","1"
"Japan","20170531 05:00:00","Construction Orders (YoY)","","","","1"
"Germany","20170531 06:00:00","Retail Sales (YoY)","","","","1"
"Germany","20170531 06:00:00","Retail Sales (MoM)","","","","1"
"Switzerland","20170531 06:00:00","UBS Consumption Indicator","","","","2"
"France","20170531 06:45:00","Producer Prices (MoM)","","","","1"
"France","20170531 06:45:00","Consumer Price Index (EU norm) (YoY)","","","","2"
"Germany","20170531 08:00:00","Unemployment Change","","","","2"
"Germany","20170531 08:00:00","Unemployment Rate s.a.","","","","2"
"Italy","20170531 08:00:00","Unemployment","","","","2"
"Spain","20170531 08:00:00","Current Account Balance","","","","1"
"Switzerland","20170531 08:00:00","ZEW Survey - Expectations","","","","2"
"United Kingdom","20170531 08:30:00","Net Lending to Individuals (MoM)","","","","1"
"United Kingdom","20170531 08:30:00","Consumer Credit","","","","2"
"United Kingdom","20170531 08:30:00","Mortgage Approvals","","","","2"
"United Kingdom","20170531 08:30:00","M4 Money Supply (YoY)","","","","1"
"United Kingdom","20170531 08:30:00","M4 Money Supply (MoM)","","","","1"
"Italy","20170531 09:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20170531 09:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"Italy","20170531 09:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20170531 09:00:00","Consumer Price Index (MoM)","","","","1"
"Greece","20170531 09:00:00","Retail Sales (YoY)","","","","1"
"European Monetary Union","20170531 09:00:00","Unemployment Rate","","","","2"
"European Monetary Union","20170531 09:00:00","Consumer Price Index (YoY)","","","","2"
"European Monetary Union","20170531 09:00:00","Consumer Price Index - Core (YoY)","","","","2"
"Portugal","20170531 10:00:00","Gross Domestic Product (YoY)","","","","1"
"Portugal","20170531 10:00:00","Gross Domestic Product (QoQ)","","","","1"
" INR"","20170531 10:00:00",""Federal Fiscal Deficit","","","","India"
"United States","20170531 11:00:00","MBA Mortgage Applications","","","","1"
"India","20170531 11:30:00","Infrastructure Output (YoY)","","","","1"
"United States","20170531 12:00:00","FOMC Member Kaplan Speech","","","","1"
"Brazil","20170531 12:00:00","Inflation Index/IGP-M","","","","1"
"India","20170531 12:00:00","Gross Domestic Product Quarterly (YoY)","","","","1"
"Russia","20170531 12:00:00","Gross Domestic Product Monthly (YoY)","","","","1"
"Canada","20170531 12:30:00","Gross Domestic Product Annualized (QoQ)","","","","2"
"Canada","20170531 12:30:00","Gross Domestic Product (MoM)","","","","2"
"United States","20170531 12:55:00","Redbook index (MoM)","","","","1"
"United States","20170531 12:55:00","Redbook index (YoY)","","","","1"
"Brazil","20170531 13:00:00","Unemployment Rate","","","","1"
"United States","20170531 13:45:00","Chicago Purchasing Managers' Index","","","","2"
"United States","20170531 14:00:00","Pending Home Sales (YoY)","","","","2"
"United States","20170531 14:00:00","Pending Home Sales (MoM)","","","","2"
"United States","20170531 18:00:00","Fed's Beige Book","","","","2"
"United States","20170531 20:30:00","API Weekly Crude Oil Stock","","","","1"
"Brazil","20170531 21:00:00","Interest Rate Decision","","","","1"
"New Zealand","20170531 22:45:00","Terms of Trade Index","","","","1"
"Australia","20170531 23:30:00","AiG Performance of Mfg Index","","","","2"
"Japan","20170531 23:50:00","Capital Spending","","","","1"
"Japan","20170531 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20170531 23:50:00","Foreign bond investment","","","","2"
