"country","date","name","actual","consensus","previous","volatility"
"Australia","20161026 00:30:00","RBA trimmed mean CPI (YoY)","","","","3"
"Australia","20161026 00:30:00","Consumer Price Index (QoQ)","","","","3"
"Australia","20161026 00:30:00","Consumer Price Index (YoY)","","","","3"
"Australia","20161026 00:30:00","RBA trimmed mean CPI (QoQ)","","","","3"
"Germany","20161026 06:00:00","Import Price Index (MoM)","","","","1"
"Germany","20161026 06:00:00","Import Price Index (YoY)","","","","1"
"Germany","20161026 06:00:00","Gfk Consumer Confidence Survey","","","","2"
"France","20161026 06:45:00","Consumer Confidence","","","","1"
"Italy","20161026 08:00:00","Retail Sales n.s.a (YoY)","","","","1"
"Italy","20161026 08:00:00","Retail Sales s.a. (MoM)","","","","1"
"United Kingdom","20161026 08:30:00","BBA Mortgage Approvals","","","","1"
"United States","20161026 11:00:00","MBA Mortgage Applications","","","","1"
"United States","20161026 12:30:00","Goods Trade Balance","","","","2"
" $"","20161026 13:00:00",""Trade Balance s/a","","","","Mexico"
" $"","20161026 13:00:00",""Trade Balance","","","","Mexico"
"United States","20161026 13:45:00","Markit PMI Composite","","","","2"
"United States","20161026 13:45:00","Markit Services PMI","","","","2"
"United States","20161026 14:00:00","New Home Sales (MoM)","","","","2"
"United States","20161026 14:00:00","New Home Sales Change (MoM)","","","","2"
"United States","20161026 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20161026 17:00:00","5-Year Note Auction","","","","1"
"New Zealand","20161026 21:45:00","Trade Balance (YoY)","","","","2"
"New Zealand","20161026 21:45:00","Exports","","","","2"
"New Zealand","20161026 21:45:00","Imports","","","","2"
"New Zealand","20161026 21:45:00","Trade Balance (MoM)","","","","2"
"Japan","20161026 23:50:00","Foreign bond investment","","","","2"
"Japan","20161026 23:50:00","Foreign investment in Japan stocks","","","","2"
