"country","date","name","actual","consensus","previous","volatility"
"Australia","20121016 00:30:00","RBA Meeting's Minutes","","","","2"
"United Kingdom","20121016 08:30:00","Core Consumer Price Index (YoY)","","","2.100  %","2"
"European Monetary Union","20121016 08:30:00","Core Consumer Price Index (YoY)","","","2.100  %","2"
"United Kingdom","20121016 08:30:00","Consumer Price Index (MoM)","","0.400  %","0.500  %","2"
"United Kingdom","20121016 08:30:00","Consumer Price Index (YoY)","","2.200  %","2.500  %","2"
"European Monetary Union","20121016 08:30:00","Consumer Price Index (YoY)","","2.200  %","2.500  %","2"
"United Kingdom","20121016 08:30:00","Producer Price Index - Output (YoY) n.s.a","","2.200  %","2.200  %","2"
"United Kingdom","20121016 08:30:00","PPI Core Output (YoY) n.s.a ","","2.200  %","2.200  %","2"
"European Monetary Union","20121016 09:00:00","Consumer Price Index (YoY)","","2.700  %","2.600  %","2"
"European Monetary Union","20121016 09:00:00","Consumer Price Index - Core (YoY)","","","1.500  %","2"
"European Monetary Union","20121016 09:00:00","Consumer Price Index (MoM)","","0.800  %","0.400  %","2"
"European Monetary Union","20121016 09:00:00","ZEW Survey - Economic Sentiment","",""," -3.800 ","2"
"Germany","20121016 09:00:00","ZEW Survey - Economic Sentiment",""," -16.000 "," -18.200 ","2"
"Germany","20121016 09:00:00","ZEW Survey - Current Situation",""," 10.500 "," 12.600 ","2"
"United Kingdom","20121016 10:00:00","BOE Inflation Letter","","","","2"
"European Monetary Union","20121016 10:00:00","BOE Inflation Letter","","","","2"
"Poland","20121016 12:00:00","Corporate Sector Wages","","","2.700  %","1"
"Poland","20121016 12:00:00","Unemployment (MoM)","","","12.400  %","1"
"Canada","20121016 12:30:00","Canadian portfolio investment in foreign securities","","","$ -4.560 ","1"
"Canada","20121016 12:30:00","Foreign portfolio investment in Canadian securities","","","$ 6.670 ","1"
"United States","20121016 12:30:00","Consumer Price Index (YoY)","","1.900  %","1.700  %","3"
"United States","20121016 12:30:00","Consumer Price Index (MoM)","","0.500  %","0.600  %","2"
"United States","20121016 12:30:00","Consumer Price Index Core s.a","",""," 230.240 ","1"
"United States","20121016 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","","0.200  %","0.100  %","1"
"United States","20121016 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","","2.000  %","1.900  %","2"
"United States","20121016 12:30:00","Consumer Price Index n.s.a (MoM)",""," 231.300 "," 230.380 ","2"
"Canada","20121016 12:30:00","Manufacturing Shipments (MoM)","","0.400  %","-1.500  %","1"
"United States","20121016 12:55:00","Redbook index (YoY)","","","1.600  %","1"
"United States","20121016 12:55:00","Redbook index (MoM)","","","-1.700  %","1"
"United States","20121016 13:00:00","Net Long-Term TIC Flows","","$ 45.300 ","$ 67.000 ","2"
"United States","20121016 13:00:00","Total Net TIC Flows","","","$ 73.700 ","1"
"Italy","20121016 13:00:00","Quarterly Economic Bulletin","","","","1"
"Italy","20121016 13:00:00","Quarterly economic bulletin","","","","1"
"United States","20121016 13:15:00","Industrial Production (MoM)","","0.200  %","-1.200  %","2"
"United States","20121016 13:15:00","Capacity Utilization","","78.300  %","78.200  %","1"
"United States","20121016 14:00:00","NAHB Housing Market Index",""," 41.000 "," 40.000 ","1"
"Australia","20121016 23:30:00","Westpac Leading Index (MoM)","","","0.400  %","1"
