"country","date","name","actual","consensus","previous","volatility"
"Russia","20120720 00:00:00","Gross Domestic Product Monthly (YoY)","","","","1"
"Colombia","20120720 n/a:00","Independence Day","","","","0"
"Qatar","20120720 n/a:00","Ramadan","","","","0"
"Australia","20120720 01:30:00","Import Price Index (QoQ)","","1.500  %","-1.200  %","1"
"Australia","20120720 01:30:00","Export Price Index (QoQ)","","0.500  %","-7.000  %","1"
"Germany","20120720 06:00:00","Producer Price Index (YoY)","","1.800  %","2.100  %","3"
"Germany","20120720 06:00:00","Producer Price Index (MoM)","","-0.200  %","-0.300  %","2"
"Denmark","20120720 07:00:00","Retail Sales (YoY)","","","-6.400  %","1"
"Netherlands, The","20120720 07:30:00","Consumer Spending Volume","","","-2.000  %","1"
"United Kingdom","20120720 08:30:00","Public Sector Net Borrowing","","£ 11.000 ","£ 15.580 ","2"
"European Monetary Union","20120720 09:00:00","European Council meeting","","","","2"
"Slovakia","20120720 09:00:00","Unemployment Rate","","","13.190  %","1"
"All","20120720 11:00:00","Finnish parliament votes on the Spanish bailout ","","","","2"
"India","20120720 11:30:00","FX Reserves, USD","","","$ 287.620 ","1"
"Poland","20120720 12:00:00","Net Inflation","","","2.300  %","1"
"Canada","20120720 12:30:00","Consumer Price Index (YoY)","","1.800  %","1.200  %","3"
"Canada","20120720 12:30:00","Bank of Canada Consumer Price Index Core (MoM)","","-0.100  %","0.200  %","2"
"Canada","20120720 12:30:00","Bank of Canada Consumer Price Index Core (YoY)","","2.300  %","1.800  %","3"
"Canada","20120720 12:30:00","Consumer Price Index - Core (MoM)","",""," 0.200 ","1"
"Canada","20120720 12:30:00","Consumer Price Index (MoM)","","-0.200  %","-0.100  %","2"
"Mexico","20120720 13:00:00","Jobless Rate","","","4.830  %","1"
"Mexico","20120720 13:00:00","Jobless Rate s.a","","","4.970  %","1"
"United States","20120720 14:00:00","American Petroleum Institute Monthly Report ","","","","1"
"Mexico","20120720 14:00:00","Central Bank Interest Rate","","","4.500  %","1"
