"country","date","name","actual","consensus","previous","volatility"
"Japan","20140623 01:35:00","Nomura/ JMMA Manufacturing Purchasing Manager Index","",""," 49.900 ","2"
"China","20140623 01:45:00","HSBC Manufacturing PMI",""," 49.700 "," 49.400 ","2"
"Japan","20140623 06:00:00","Bank of Japan Governor Kuroda Speech","","","","2"
"France","20140623 07:00:00","Markit Manufacturing PMI",""," 49.500 "," 49.600 ","2"
"France","20140623 07:00:00","Markit Services PMI",""," 49.400 "," 49.100 ","2"
"Germany","20140623 07:30:00","Markit Manufacturing PMI",""," 52.500 "," 52.300 ","2"
"Germany","20140623 07:30:00","Markit Services PMI",""," 55.700 "," 56.000 ","2"
"European Monetary Union","20140623 08:00:00","Markit Manufacturing PMI",""," 52.200 "," 53.400 ","2"
"European Monetary Union","20140623 08:00:00","Markit PMI Composite",""," 53.500 "," 53.500 ","2"
"European Monetary Union","20140623 08:00:00","Markit Services PMI",""," 53.300 "," 53.200 ","2"
"India","20140623 12:00:00","Cumulative Industrial Output","","","-0.100  %","1"
"United States","20140623 12:30:00","Chicago Fed National Activity Index ","",""," -0.320 ","2"
"Mexico","20140623 13:00:00","Jobless Rate","","","4.840  %","1"
"Mexico","20140623 13:00:00","Jobless Rate s.a","","","4.890  %","1"
"United States","20140623 13:45:00","Markit Manufacturing PMI",""," 56.000 "," 56.400 ","2"
"United States","20140623 14:00:00","Existing Home Sales (MoM)",""," 4.740 "," 4.650 ","2"
"United States","20140623 14:00:00","Existing Home Sales Change (MoM)","","2.200  %","1.300  %","1"
"United States","20140623 15:30:00","3-Month Bill Auction","","","0.035  %","1"
"United States","20140623 15:30:00","6-Month Bill Auction","","","0.070  %","1"
"Argentina","20140623 19:00:00","Annual Current Account ","",""," 479.000 ","1"
"Argentina","20140623 19:00:00","Gross Domestic Product (YoY)","","","1.900  %","1"
"New Zealand","20140623 20:30:00","RBNZ Deputy Governor Bascand Speech","","","","1"
