"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20170828 00:00:00","Summer Bank Holiday","","","","0"
"Italy","20170828 08:00:00","Consumer Confidence","","","","1"
"Italy","20170828 08:00:00","Business Confidence","","","","1"
"European Monetary Union","20170828 08:00:00","Private loans (YoY)","","","","1"
"European Monetary Union","20170828 08:00:00","M3 Money Supply (3m)","","","","1"
"European Monetary Union","20170828 08:00:00","M3 Money Supply (YoY)","","","","1"
"United States","20170828 12:30:00","Wholesale Inventories","","","","1"
"United States","20170828 12:30:00","Goods Trade Balance","","","","1"
" $"","20170828 13:00:00",""Trade Balance s/a","","","","Mexico"
" $"","20170828 13:00:00",""Trade Balance","","","","Mexico"
"United States","20170828 14:00:00","Dallas Fed Manufacturing Business Index","","","","2"
"Mexico","20170828 14:00:00","Accumulated Current Account/GDP","","","","1"
"United States","20170828 15:30:00","3-Month Bill Auction","","","","1"
"United States","20170828 15:30:00","6-Month Bill Auction","","","","1"
"United States","20170828 17:00:00","5-Year Note Auction","","","","1"
"United States","20170828 17:00:00","2-Year Note Auction","","","","1"
"Japan","20170828 23:30:00","Unemployment Rate","","","","2"
"Japan","20170828 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20170828 23:30:00","Overall Household Spending (YoY)","","","","2"
