"country","date","name","actual","consensus","previous","volatility"
"Australia","20141106 00:30:00","Employment Change s.a.",""," 10.000 "," -29,700.000 ","2"
"Australia","20141106 00:30:00","Fulltime employment","",""," 21,600.000 ","2"
"Australia","20141106 00:30:00","Unemployment Rate s.a.","","6.100  %","6.100  %","2"
"Japan","20141106 01:35:00","Markit Services PMI","",""," 52.500 ","2"
"Japan","20141106 05:00:00","Leading Economic Index","",""," 105.500 ","2"
"Japan","20141106 05:00:00","Coincident Index","",""," 108.300 ","2"
"Switzerland","20141106 06:45:00","SECO Consumer Climate (3m)",""," -5.000 "," -1.000 ","2"
"Germany","20141106 07:00:00","Factory Orders n.s.a. (YoY)","","","-1.300  %","2"
"United Kingdom","20141106 08:00:00","Halifax House Prices (3m/YoY)","","9.100  %","9.600  %","1"
"United Kingdom","20141106 08:00:00","Halifax House Prices (MoM)","","0.400  %","0.600  %","1"
"United Kingdom","20141106 09:30:00","Industrial Production (YoY)","","1.500  %","2.500  %","2"
"United Kingdom","20141106 09:30:00","Industrial Production (MoM)","","0.400  %","0.000  %","1"
"United Kingdom","20141106 09:30:00","Manufacturing Production (MoM)","","0.300  %","0.100  %","1"
"United Kingdom","20141106 09:30:00","Manufacturing Production (YoY)","","2.800  %","3.900  %","2"
"United Kingdom","20141106 12:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","3"
"United Kingdom","20141106 12:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","3"
"United Kingdom","20141106 12:00:00","BoE Monetary Policy Statement","","","","2"
"Czech Republic","20141106 12:00:00","CNB Interest Rate Decision","","","0.050  %","1"
"United States","20141106 12:30:00","Challenger Job Cuts (YoY)","",""," 30.477 ","1"
"European Monetary Union","20141106 12:45:00","ECB Interest Rate Decision","","0.050  %","0.050  %","3"
"Canada","20141106 13:30:00","Building Permits (MoM)","","6.000  %","-27.300  %","2"
"European Monetary Union","20141106 13:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20141106 13:30:00","Initial Jobless Claims",""," 285.000 "," 287.000 ","2"
"United States","20141106 13:30:00","Continuing Jobless Claims",""," 2.360 "," 2.384 ","2"
"United States","20141106 13:30:00","Unit Labor Costs","","0.500  %","-0.100  %","1"
"United States","20141106 13:30:00","Nonfarm Productivity","","1.500  %","2.300  %","1"
"European Monetary Union","20141106 14:00:00","Eurogroup meeting","","","","2"
"Canada","20141106 15:00:00","Ivey Purchasing Managers Index","",""," 65.200 ","2"
"Canada","20141106 15:00:00","Ivey Purchasing Managers Index s.a",""," 57.000 "," 58.600 ","2"
"United Kingdom","20141106 15:00:00","NIESR GDP Estimate (3M)","","","0.700  %","2"
"United States","20141106 15:30:00","EIA Natural Gas Storage change",""," 86.000 "," 87.000 ","1"
"United States","20141106 15:40:00","Fed's Evans Speech","","","","1"
"United States","20141106 18:30:00","FOMC Member Powell Speech","","","","1"
"Argentina","20141106 19:00:00","Industrial Output n.s.a (YoY)","","","-2.900  %","1"
"Australia","20141106 22:30:00","AiG Performance of Construction Index","",""," 59.100 ","1"
"Japan","20141106 23:50:00","Foreign bond investment","","","¥ 40.600 ","2"
"Japan","20141106 23:50:00","Foreign investment in Japan stocks","","","¥ 178.000 ","2"
