"country","date","name","actual","consensus","previous","volatility"
"Australia","20150430 01:30:00","Import Price Index (QoQ)","-0.200  %","","0.900  %","1"
"Australia","20150430 01:30:00","Export Price Index (QoQ)","-0.800  %","","0.000  %","1"
"Australia","20150430 01:30:00","Private Sector Credit (YoY)","","","6.200  %","1"
"Australia","20150430 01:30:00","Private Sector Credit (MoM)","0.500  %","0.500  %","0.500  %","1"
"Japan","20150430 03:00:00","BoJ Interest Rate Decision","","","0.100  %","3"
"Japan","20150430 03:00:00","BoJ Monetary Policy Statement ","","","","2"
"Japan","20150430 05:00:00","Annualized Housing Starts"," 0.920 M",""," 0.905 M","2"
"Japan","20150430 05:00:00","Construction Orders (YoY)","8.200  %","","1.000  %","1"
"Japan","20150430 05:00:00","Housing Starts (YoY)","0.700  %","-1.900  %","-3.100  %","2"
"Japan","20150430 06:00:00","BoJ outlook report","","","","2"
"South Africa","20150430 06:00:00","M3 Money Supply (YoY)","7.420  %","","8.110  %","1"
"South Africa","20150430 06:00:00","Private Sector Credit","8.880  %","","8.670  %","1"
"Germany","20150430 06:00:00","Retail Sales (YoY)","3.500  %","3.200  %","3.300  %","2"
"Germany","20150430 06:00:00","Retail Sales (MoM)","-2.300  %","0.400  %","-0.100  %","2"
"France","20150430 06:45:00","Consumer Spending (MoM)","-0.600  %","-0.300  %","0.200  %","1"
"France","20150430 06:45:00","Producer Prices (MoM)","0.100  %","","0.700  %","1"
"Switzerland","20150430 07:00:00","KOF Leading Indicator"," 89.500 "," 91.500 "," 90.800 ","2"
"Germany","20150430 07:55:00","Unemployment Change"," -8.000 K"," -13.000 K"," -14.000 K","2"
"Germany","20150430 07:55:00","Unemployment Rate s.a.","6.400  %","6.400  %","6.400  %","2"
"Italy","20150430 08:00:00","Unemployment","13.000  %","12.600  %","12.700  %","2"
"European Monetary Union","20150430 09:00:00","Consumer Price Index - Core (YoY)","0.600  %","0.600  %","0.700  %","2"
"European Monetary Union","20150430 09:00:00","Consumer Price Index (YoY)","0.000  %","0.000  %","-0.100  %","2"
"European Monetary Union","20150430 09:00:00","Economic Bulletin","","","","2"
"European Monetary Union","20150430 09:00:00","Unemployment Rate","11.300  %","11.200  %","11.300  %","2"
"Russia","20150430 10:00:00","Interest rate decision","12.500  %","13.000  %","14.000  %","2"
"South Africa","20150430 12:00:00","Trade Balance (in Rands)"," 0.500 B",""," -8.700 B","1"
"United States","20150430 12:30:00","Employment cost index","0.700  %","0.600  %","0.600  %","1"
"United States","20150430 12:30:00","Fed's Tarullo speech","","","","1"
"Canada","20150430 12:30:00","Gross Domestic Product (MoM)","0.000  %","-0.100  %","-0.100  %","2"
"United States","20150430 12:30:00","Initial Jobless Claims"," 262.000 K"," 290.000 K"," 296.000 K","2"
"United States","20150430 12:30:00","Continuing Jobless Claims"," 2.253 M"," 2.300 M"," 2.325 M","2"
"United States","20150430 12:30:00","Personal Income (MoM)","0.000  %","0.200  %","0.400  %","2"
"United States","20150430 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","0.100  %","0.200  %","0.100  %","1"
"United States","20150430 12:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","1.300  %","","1.400  %","2"
"United States","20150430 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","0.200  %","","0.200  %","1"
"United States","20150430 12:30:00","Personal Consumption Expenditures - Price Index (YoY)","0.300  %","","0.300  %","1"
"United States","20150430 12:30:00","Personal Spending","0.400  %","0.500  %","0.100  %","2"
"Chile","20150430 13:00:00","Unemployment rate","6.100  %","","6.100  %","1"
"Brazil","20150430 13:30:00","Primary Budget Surplus"," 0.239 B",""," -2.300 B","1"
"Brazil","20150430 13:30:00","Nominal Budget Balance"," -69.249 B",""," -58.637 B","1"
"United States","20150430 13:45:00","Chicago Purchasing Managers' Index",""," 50.000 "," 46.300 ","2"
"United States","20150430 14:30:00","EIA Natural Gas Storage change",""," 85.000 "," 90.000 ","1"
"India","20150430 15:00:00","Federal Fiscal Deficit, INR","",""," 6,025.340 ","1"
"Colombia","20150430 17:00:00","National Jobless Rate","","","9.900  %","1"
"Mexico","20150430 20:30:00","Fiscal Balance, pesos","",""," -59.200 ","1"
"South Korea","20150430 23:00:00","Consumer Price Index Growth","","","0.000  %","1"
"South Korea","20150430 23:00:00","Consumer Price Index Growth (YoY)","","","0.400  %","1"
"Australia","20150430 23:30:00","AiG Performance of Mfg Index","",""," 46.300 ","2"
"Japan","20150430 23:30:00","National Consumer Price Index (YoY)","","","2.200  %","3"
"Japan","20150430 23:30:00","National CPI Ex Food, Energy (YoY)","","","2.000  %","2"
"Japan","20150430 23:30:00","National CPI Ex-Fresh Food (YoY)","","2.100  %","2.000  %","2"
"Japan","20150430 23:30:00","Tokyo Consumer Price Index (YoY)","","","2.300  %","1"
"Japan","20150430 23:30:00","Tokyo CPI ex Food, Energy (YoY)","","","1.700  %","1"
"Japan","20150430 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","0.500  %","2.200  %","1"
"Japan","20150430 23:30:00","Overall Household Spending (YoY)","","-12.100  %","-2.900  %","2"
"Japan","20150430 23:30:00","Unemployment Rate","","3.500  %","3.500  %","2"
"Japan","20150430 23:30:00","Jobs/applicants ratio",""," 1.150 "," 1.150 ","2"
"Japan","20150430 23:50:00","Foreign bond investment","","","¥ 432.000 ","2"
"Japan","20150430 23:50:00","Foreign investment in Japan stocks","","","¥ 595.200 ","2"
