"country","date","name","actual","consensus","previous","volatility"
"Australia","20180111 00:30:00","Retail Sales s.a. (MoM)","","","","2"
"China","20180111 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20180111 02:00:00","New Loans","","","","1"
"Japan","20180111 05:00:00","Leading Economic Index","","","","2"
"Japan","20180111 05:00:00","Coincident Index","","","","2"
"Spain","20180111 08:00:00","Industrial Output Cal Adjusted (YoY)","","","","1"
"Italy","20180111 09:00:00","Retail Sales s.a. (MoM)","","","","1"
"Italy","20180111 09:00:00","Retail Sales n.s.a (YoY)","","","","1"
"United Kingdom","20180111 09:30:00","BOE Credit Conditions Survey","","","","2"
"Greece","20180111 10:00:00","Unemployment Rate (MoM)","","","","1"
"European Monetary Union","20180111 10:00:00","Industrial Production s.a. (MoM)","","","","2"
"European Monetary Union","20180111 10:00:00","Industrial Production w.d.a. (YoY)","","","","2"
"Portugal","20180111 11:00:00","Consumer Price Index (MoM)","","","","1"
"Portugal","20180111 11:00:00","Consumer Price Index (YoY)","","","","1"
"European Monetary Union","20180111 12:30:00","ECB Monetary Policy Meeting Accounts","","","","3"
"United States","20180111 13:30:00","Producer Price Index (YoY)","","","","1"
"United States","20180111 13:30:00","Producer Price Index ex Food & Energy (MoM)","","","","1"
"United States","20180111 13:30:00","Producer Price Index (MoM)","","","","1"
"United States","20180111 13:30:00","Producer Price Index ex Food & Energy (YoY)","","","","1"
"United States","20180111 13:30:00","Continuing Jobless Claims","","","","2"
"United States","20180111 13:30:00","Initial Jobless Claims","","","","2"
"Canada","20180111 13:30:00","New Housing Price Index (YoY)","","","","1"
"Canada","20180111 13:30:00","New Housing Price Index (MoM)","","","","1"
"Mexico","20180111 14:00:00","Consumer Confidence s.a","","","","1"
"Mexico","20180111 14:00:00","Consumer Confidence","","","","1"
"United States","20180111 15:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20180111 18:00:00","30-Year Bond Auction","","","","1"
"United States","20180111 19:00:00","Monthly Budget Statement","","","","2"
"United States","20180111 20:30:00","Fed's William Dudley speech","","","","2"
"New Zealand","20180111 21:45:00","Building Permits s.a. (MoM)","","","","2"
"Japan","20180111 23:50:00","Bank lending (YoY)","","","","1"
"Japan","20180111 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20180111 23:50:00","Foreign bond investment","","","","2"
"Japan","20180111 23:50:00","Current Account n.s.a.","","","","1"
"Japan","20180111 23:50:00","Trade Balance - BOP Basis","","","","1"
