"country","date","name","actual","consensus","previous","volatility"
"China","20141024 02:00:00","CB Leading Economic Index","",""," 0.700 ","2"
"Germany","20141024 06:00:00","Gfk Consumer Confidence Survey",""," 8.000 "," 8.300 ","2"
"United Kingdom","20141024 08:30:00","Gross Domestic Product (YoY)","","3.000  %","3.200  %","2"
"European Monetary Union","20141024 08:30:00","Gross Domestic Product (YoY)","","3.000  %","3.200  %","2"
"United Kingdom","20141024 08:30:00","Gross Domestic Product (QoQ)","","0.700  %","0.900  %","2"
"United Kingdom","20141024 08:30:00","Index of Services (3M/3M)","","","1.000  %","1"
"Brazil","20141024 12:30:00","Current Account","","","$ -5.489 ","1"
"Belgium","20141024 13:00:00","Leading Indicator","",""," -7.200 ","1"
"United States","20141024 14:00:00","New Home Sales Change (MoM)","","","18.000  %","2"
"United States","20141024 14:00:00","New Home Sales (MoM)",""," 0.470 "," 0.504 ","1"
