"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20120229 00:01:00","Business Confidence"," 28.000 ",""," 16.900 ","2"
"United Kingdom","20120229 00:01:00","Gfk Consumer Confidence"," -29.000 "," -27.000 "," -29.000 ","2"
"Australia","20120229 00:01:00","HIA New Home Sales (MoM)","-7.300  %","","-4.900  %","2"
"Australia","20120229 00:30:00","Company Gross Operating Profits (QoQ)","","","4.800  %","1"
"Australia","20120229 00:30:00","Construction Work Done","","-1.000  %","12.500  %","1"
"Australia","20120229 00:30:00","Private Capital Expenditure","","3.600  %","12.300  %","2"
"Australia","20120229 00:30:00","Private Sector Credit (MoM)","","0.300  %","0.300  %","2"
"Australia","20120229 00:30:00","Private Sector Credit (YoY)","","3.600  %","3.500  %","2"
"Australia","20120229 00:30:00","Retail Sales s.a. (MoM)","","0.300  %","-0.100  %","2"
"New Zealand","20120229 02:00:00","M3 Money Supply (YoY)","","","6.000  %","1"
"Japan","20120229 04:00:00","Vehicle Production (YoY)","","","4.500  %","1"
"Japan","20120229 05:00:00","Construction Orders (YoY)","","","1.500  %","1"
"Japan","20120229 05:00:00","Housing Starts (YoY)","","-3.300  %","-7.300  %","2"
"Japan","20120229 05:00:00","Annualized Housing Starts",""," 0.808 "," 0.845 ","2"
"India","20120229 05:30:00","Gross Domestic Product Quarterly (YoY)","","","6.900  %","1"
"South Africa","20120229 06:00:00","M3 Money Supply (YoY)","","","8.210  %","1"
"South Africa","20120229 06:00:00","Private Sector Credit","","","6.210  %","1"
"India","20120229 06:30:00","Infrastructure Output (YoY)","","","3.100  %","1"
"France","20120229 07:45:00","Consumer Spending (MoM)","","","-0.700  %","1"
"Spain","20120229 08:00:00","Current Account Balance","","","€ -4.100 ","1"
"Slovakia","20120229 08:00:00","EU Norm Inflation (MoM)","","","0.100  %","1"
"Slovakia","20120229 08:00:00","EU Norm Inflation (YoY)","","","4.600  %","1"
"Denmark","20120229 08:00:00","Gross Domestic Product - Revised (YoY)","","","-0.500  %","1"
"Denmark","20120229 08:00:00","Gross Domestic Product (QoQ)","","","0.100  %","1"
"Spain","20120229 08:00:00","HICP (MoM)","","","-1.700  %","1"
"Spain","20120229 08:00:00","HICP (YoY)","","","2.000  %","1"
"Switzerland","20120229 08:00:00","KOF Leading Indicator",""," -0.120 "," -0.170 ","2"
"Turkey","20120229 08:00:00","Trade Balance","",""," -8.110 ","1"
"Sweden","20120229 08:30:00","Gross Domestic Product (QoQ)","","","1.600  %","1"
"Sweden","20120229 08:30:00","Gross Domestic Product (YoY)","","","4.600  %","1"
"Germany","20120229 08:55:00","Unemployment Change",""," -5.000 "," -34.000 ","3"
"Germany","20120229 08:55:00","Unemployment Rate s.a.","","6.700  %","6.700  %","2"
"Norway","20120229 09:00:00","Credit Indicator","","","6.700  %","1"
"Slovakia","20120229 09:00:00","Current Account Balance EUR","","","€ 168.000 ","1"
"Austria","20120229 09:00:00","HICP (MoM)","",""," 0.200 ","1"
"Austria","20120229 09:00:00","HICP (YoY)","",""," 3.400 ","1"
"Czech Republic","20120229 09:00:00","M2 Money Supply (YoY)","","","5.200  %","1"
"United Kingdom","20120229 09:30:00","Consumer Credit","","£ 0.200 ","£ -0.400 ","2"
"United Kingdom","20120229 09:30:00","M4 Money Supply (MoM)","","-0.800  %","-1.400  %","1"
"United Kingdom","20120229 09:30:00","M4 Money Supply (YoY)","","","-2.500  %","1"
"United Kingdom","20120229 09:30:00","Mortgage Approvals",""," 53.700 "," 53.000 ","2"
"European Monetary Union","20120229 10:00:00","Consumer Price Index (MoM)","","-0.800  %","0.300  %","2"
"European Monetary Union","20120229 10:00:00","Consumer Price Index - Core (YoY)","","1.700  %","1.600  %","2"
"European Monetary Union","20120229 10:00:00","Consumer Price Index (YoY)","","2.700  %","2.700  %","3"
"Greece","20120229 10:00:00","Producer Price Index (YoY)","","","5.700  %","1"
"Greece","20120229 10:00:00","Retail Sales (YoY)","","","-8.900  %","1"
"European Monetary Union","20120229 10:15:00","ECB LTRO auction","","","","3"
"India","20120229 10:30:00","Federal Fiscal Deficit, INR","",""," 3,810.120 ","1"
"United States","20120229 12:00:00","MBA Mortgage Applications","","","-4.500  %","1"
"South Africa","20120229 12:00:00","Trade Balance (in Rands)","",""," 4.700 ","1"
"United States","20120229 13:30:00","Gross Domestic Purchases Price Index","","0.400  %","2.600  %","3"
"United States","20120229 13:30:00","Gross Domestic Product Annualized","","2.800  %","1.800  %","3"
"Brazil","20120229 13:30:00","Nominal Budget Balance","",""," -18.640 ","1"
"Brazil","20120229 13:30:00","Primary Budget Surplus","",""," 1.934 ","1"
"United States","20120229 13:30:00","Real Personal Consumption Expenditures (QoQ)","","1.100  %","1.100  %","3"
"Chile","20120229 14:00:00","Industrial Production (YoY)","","","0.500  %","1"
"Chile","20120229 14:00:00","Industrial Sales","","","","1"
"United States","20120229 14:45:00","Chicago Purchasing Managers' Index",""," 61.500 "," 60.200 ","1"
"United States","20120229 15:30:00","EIA Crude Oil Stocks change","",""," 1.633 ","1"
"United States","20120229 19:00:00","Fed's Beige Book","","","","2"
"Mexico","20120229 20:30:00","Fiscal Balance, pesos","",""," -142.400 ","1"
"New Zealand","20120229 21:45:00","Terms of Trade Index","","-1.900  %","-0.700  %","2"
"Australia","20120229 22:30:00","AiG Performance of Mfg Index","",""," 51.600 ","2"
"Japan","20120229 23:50:00","Capital Spending","","-6.500  %","-9.800  %","2"
