"country","date","name","actual","consensus","previous","volatility"
"China","20150318 01:30:00","House Price Index ","-5.700  %","","-5.100  %","2"
"Japan","20150318 05:00:00","BoJ Monthly Economic Survey","","","","2"
"European Monetary Union","20150318 08:00:00","Non-monetary policy's ECB meeting","","","","2"
"United Kingdom","20150318 09:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20150318 09:30:00","BOE MPC Vote Cut"," 0.000 "," 0.000 "," 0.000 ","2"
"European Monetary Union","20150318 09:30:00","BOE MPC Vote Cut"," 0.000 "," 0.000 "," 0.000 ","2"
"United Kingdom","20150318 09:30:00","BOE MPC Vote Hike"," 0.000 "," 0.000 "," 0.000 ","2"
"European Monetary Union","20150318 09:30:00","BOE MPC Vote Hike"," 0.000 "," 0.000 "," 0.000 ","2"
"United Kingdom","20150318 09:30:00","BOE MPC Vote Unchanged"," 9.000 "," 9.000 "," 9.000 ","2"
"European Monetary Union","20150318 09:30:00","BOE MPC Vote Unchanged"," 9.000 "," 9.000 "," 9.000 ","2"
"United Kingdom","20150318 09:30:00","Claimant Count Change"," -31.000 K"," -30.000 K"," -39.400 K","2"
"United Kingdom","20150318 09:30:00","Average Earnings excluding Bonus (3Mo/Yr)","1.600  %","1.800  %","1.700  %","2"
"United Kingdom","20150318 09:30:00","Average Earnings including Bonus (3Mo/Yr)","1.800  %","2.200  %","2.100  %","2"
"United Kingdom","20150318 09:30:00","Claimant Count Rate","2.400  %","","2.500  %","2"
"United Kingdom","20150318 09:30:00","ILO Unemployment Rate (3M)","5.700  %","5.600  %","5.700  %","2"
"Switzerland","20150318 10:00:00","ZEW Survey - Expectations"," -37.900 ",""," -73.000 ","2"
"United States","20150318 11:00:00","MBA Mortgage Applications","-3.900  %","","-1.300  %","2"
"Germany","20150318 11:58:00","10-y Bond Auction","0.250  %","","0.370  %","2"
"Canada","20150318 12:30:00","Wholesale Sales (MoM)","-3.100  %","-0.800  %","2.800  %","1"
"Sweden","20150318 12:30:00","Riksbank Interest Rate Decision","-0.250  %","","-0.100  %","1"
"Poland","20150318 13:00:00","Industrial Output (YoY)","","","1.700  %","1"
"Poland","20150318 13:00:00","Producer Price Index (YoY)","-2.700  %","","-2.900  %","1"
"Poland","20150318 13:00:00","Retail Sales (YoY)","-1.300  %","","0.100  %","1"
"United Kingdom","20150318 13:30:00","Budget Report","","","","2"
"United States","20150318 14:30:00","EIA Crude Oil Stocks change",""," 4.000 "," 4.512 ","1"
"United States","20150318 18:00:00","Fed Interest Rate Decision","","0.250  %","0.250  %","3"
"United States","20150318 18:00:00","Fed's Monetary Policy Statement","","","","3"
"United States","20150318 18:00:00","FOMC Economic Projections","","","","2"
"United States","20150318 18:00:00","Treasury Sec Lew Speech","","","","2"
"United States","20150318 18:30:00","Fed's Monetary Policy Statement and press conference","","","","3"
"South Korea","20150318 21:00:00","Producer Price Index Growth","","","-1.200  %","1"
"South Korea","20150318 21:00:00","Producer Price Index Growth (YoY)","","","-3.600  %","1"
"New Zealand","20150318 21:45:00","Gross Domestic Product (YoY)","","3.300  %","3.200  %","3"
"New Zealand","20150318 21:45:00","Gross Domestic Product (QoQ)","","0.700  %","1.000  %","2"
"Japan","20150318 23:50:00","Foreign bond investment","","","¥ 270.400 ","2"
"Japan","20150318 23:50:00","Foreign investment in Japan stocks","","","¥ 290.100 ","2"
