"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20170629 01:00:00","ANZ Activity Outlook","","","","1"
"New Zealand","20170629 01:00:00","ANZ Business Confidence","","","","1"
"Australia","20170629 01:00:00","HIA New Home Sales (MoM)","","","","2"
"Germany","20170629 06:00:00","Gfk Consumer Confidence Survey","","","","2"
"Spain","20170629 07:00:00","HICP (YoY)","","","","1"
"United Kingdom","20170629 08:30:00","Net Lending to Individuals (MoM)","","","","1"
"United Kingdom","20170629 08:30:00","Consumer Credit","","","","2"
"United Kingdom","20170629 08:30:00","Mortgage Approvals","","","","2"
"United Kingdom","20170629 08:30:00","M4 Money Supply (YoY)","","","","1"
"United Kingdom","20170629 08:30:00","M4 Money Supply (MoM)","","","","1"
"Portugal","20170629 08:30:00","Business Confidence","","","","1"
"Portugal","20170629 08:30:00","Consumer Confidence","","","","1"
"European Monetary Union","20170629 09:00:00","Services Sentiment","","","","2"
"European Monetary Union","20170629 09:00:00","Consumer Confidence","","","","2"
"European Monetary Union","20170629 09:00:00","Industrial Confidence","","","","2"
"European Monetary Union","20170629 09:00:00","Economic Sentiment Indicator","","","","2"
"European Monetary Union","20170629 09:00:00","Business Climate","","","","2"
"Germany","20170629 12:00:00","Consumer Price Index (MoM)","","","","2"
"Germany","20170629 12:00:00","Harmonised Index of Consumer Prices (YoY)","","","","2"
"Germany","20170629 12:00:00","Consumer Price Index (YoY)","","","","2"
"Germany","20170629 12:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Brazil","20170629 12:00:00","Inflation Index/IGP-M","","","","1"
"United States","20170629 12:30:00","Initial Jobless Claims","","","","2"
"United States","20170629 12:30:00","Continuing Jobless Claims","","","","1"
"United States","20170629 12:30:00","Gross Domestic Product Price Index","","","","2"
"United States","20170629 12:30:00","Gross Domestic Product Annualized","","","","3"
"United States","20170629 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","2"
"United States","20170629 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","","2"
"Russia","20170629 13:00:00","Central Bank Reserves $","","","","1"
"United States","20170629 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20170629 17:00:00","Fed's Bullard speech","","","","1"
"New Zealand","20170629 22:45:00","Building Permits s.a. (MoM)","","","","2"
"United Kingdom","20170629 23:01:00","Gfk Consumer Confidence","","","","2"
" Energy (YoY)"","20170629 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20170629 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
"Japan","20170629 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20170629 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20170629 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
"Japan","20170629 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20170629 23:30:00","Unemployment Rate","","","","2"
"Japan","20170629 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20170629 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20170629 23:50:00","Industrial Production (MoM)","","","","2"
"Japan","20170629 23:50:00","Industrial Production (YoY)","","","","2"
