"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20141128 00:05:00","Gfk Consumer Confidence",""," -1.000 "," -2.000 ","2"
"Japan","20141128 05:00:00","Annualized Housing Starts","",""," 0.880 ","2"
"Japan","20141128 05:00:00","Housing Starts (YoY)","","-15.000  %","-14.300  %","2"
"United Kingdom","20141128 07:00:00","Nationwide Housing Prices n.s.a (YoY)","","8.600  %","9.000  %","1"
"United Kingdom","20141128 07:00:00","Nationwide Housing Prices s.a (MoM)","","0.300  %","0.500  %","1"
"Germany","20141128 07:00:00","Retail Sales (YoY)","","1.400  %","2.300  %","2"
"Germany","20141128 07:00:00","Retail Sales (MoM)","","1.500  %","-3.200  %","2"
"Switzerland","20141128 08:00:00","KOF Leading Indicator",""," 100.100 "," 99.800 ","2"
"Italy","20141128 09:00:00","Unemployment","","12.600  %","12.600  %","2"
"European Monetary Union","20141128 10:00:00","Consumer Price Index - Core (YoY)","","","0.700  %","2"
"European Monetary Union","20141128 10:00:00","Consumer Price Index (YoY)","","0.300  %","0.400  %","2"
"European Monetary Union","20141128 10:00:00","Unemployment Rate","","11.500  %","11.500  %","2"
"Canada","20141128 13:30:00","Gross Domestic Product Annualized (QoQ)","","2.100  %","3.100  %","3"
"Canada","20141128 13:30:00","Gross Domestic Product (MoM)","","0.400  %","-0.100  %","2"
"Canada","20141128 13:30:00","Industrial Product Price (MoM)","","-0.300  %","-0.400  %","1"
"Canada","20141128 13:30:00","Raw Material Price Index","","","-1.800  %","1"
"Colombia","20141128 17:00:00","National Jobless Rate","","","8.400  %","1"
"Argentina","20141128 19:00:00","Industrial Output n.s.a (YoY)","","","-2.900  %","1"
"Mexico","20141128 20:30:00","Fiscal Balance, pesos","",""," -58.630 ","1"
