"country","date","name","actual","consensus","previous","volatility"
"Japan","20150807 01:30:00","BoJ Interest Rate Decision","","","","1"
"Australia","20150807 01:30:00","Home Loans","","","","2"
"Australia","20150807 01:30:00","Investment Lending for Homes","","","","1"
"Australia","20150807 01:30:00","RBA Monetary Policy Statement","","","","3"
"Japan","20150807 03:00:00",""BoJ Monetary Policy Statement "","","","","3"
"Japan","20150807 03:00:00","Bank of Japan Governor Kuroda Speech","","","","3"
"Switzerland","20150807 05:45:00","Unemployment Rate s.a (MoM)","","","","3"
"Germany","20150807 06:00:00","Industrial Production s.a. (MoM)","","","","1"
"Germany","20150807 06:00:00","Exports (MoM)","","","","2"
"Germany","20150807 06:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","","1"
"Germany","20150807 06:00:00","Trade Balance s.a.","","","","2"
"Germany","20150807 06:00:00","Imports (MoM)","","","","2"
"Germany","20150807 06:00:00","Current Account n.s.a.","","","","2"
"Japan","20150807 06:00:00","BoJ Press Conference","","","","3"
" EUR"","20150807 06:45:00",""Imports","","","","France"
" EUR"","20150807 06:45:00",""Exports","","","","France"
"France","20150807 06:45:00","Industrial Output (MoM)","","","","1"
"France","20150807 06:45:00","Budget","","","","1"
"France","20150807 06:45:00","Trade Balance EUR","","","","1"
"Spain","20150807 07:00:00","Industrial Output Cal Adjusted (YoY)","","","","1"
"Switzerland","20150807 07:00:00","Foreign Currency Reserves","","","","1"
"United Kingdom","20150807 08:30:00","Trade Balance; non-EU","","","","1"
"United Kingdom","20150807 08:30:00","Total Trade Balance","","","","2"
"United Kingdom","20150807 08:30:00","Goods Trade Balance","","","","2"
"Greece","20150807 09:00:00","Consumer Price Index (YoY)","","","","1"
"Greece","20150807 09:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
" USD"","20150807 11:30:00",""FX Reserves","","","","India"
"United States","20150807 12:30:00","Nonfarm Payrolls","","","","3"
"United States","20150807 12:30:00","Average Hourly Earnings (MoM)","","","","1"
"United States","20150807 12:30:00","Average Hourly Earnings (YoY)","","","","2"
"United States","20150807 12:30:00","Unemployment Rate","","","","3"
"United States","20150807 12:30:00","Labor Force Participation Rate","","","","2"
"United States","20150807 12:30:00","Average Weekly Hours","","","","2"
"Canada","20150807 12:30:00","Net Change in Employment","","","","3"
"Canada","20150807 12:30:00","Unemployment Rate","","","","3"
"Canada","20150807 12:30:00","Building Permits (MoM)","","","","2"
"Canada","20150807 12:30:00","Participation rate","","","","1"
"India","20150807 13:30:00","Bank Loan Growth","","","","1"
"Canada","20150807 14:00:00","Ivey Purchasing Managers Index","","","","2"
"Canada","20150807 14:00:00","Ivey Purchasing Managers Index s.a","","","","2"
"United States","20150807 19:00:00","Consumer Credit Change","","","","2"
