"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20120830 01:00:00","RBNZ Business Confidence","","","15.100  %","2"
"New Zealand","20120830 01:00:00","NBNZ Activity Outlook","","","24.000  %","2"
"Australia","20120830 01:30:00","Private Capital Expenditure","","2.400  %","6.100  %","2"
"Switzerland","20120830 05:45:00","Gross Domestic Product s.a. (QoQ)","","","0.700  %","2"
"Switzerland","20120830 05:45:00","Gross Domestic Product (YoY)","","","2.000  %","2"
"Germany","20120830 07:55:00","Unemployment Rate s.a.","","6.800  %","6.800  %","2"
"Germany","20120830 07:55:00","Unemployment Change",""," 8.000 "," 7.000 ","2"
"United Kingdom","20120830 08:30:00","Mortgage Approvals",""," 47.000 "," 44.192 ","2"
"European Monetary Union","20120830 09:00:00","Consumer Confidence",""," -23.000 "," -21.500 ","2"
"European Monetary Union","20120830 09:50:00","Business Climate",""," -1.300 "," -1.270 ","2"
"Poland","20120830 12:00:00","Gross Domestic Product Qtr (YoY)","","","3.500  %","1"
"United States","20120830 12:30:00","Continuing Jobless Claims","",""," 3.317 ","1"
"United States","20120830 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","0.100  %","0.200  %","2"
"United States","20120830 12:30:00","Core Personal Consumption Expenditure - Prices Index (YoY)","","1.700  %","1.800  %","3"
"Canada","20120830 12:30:00","Current Account",""," -15.000 "," -10.270 ","2"
"United States","20120830 12:30:00","Initial Jobless Claims",""," 370.000 "," 372.000 ","2"
"United States","20120830 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","","0.100  %","0.100  %","1"
"United States","20120830 12:30:00","Personal Consumption Expenditures - Price Index (YoY)","","1.400  %","1.500  %","1"
"United States","20120830 12:30:00","Personal Income (MoM)","","0.300  %","0.500  %","2"
"United States","20120830 12:30:00","Personal Spending","","0.500  %","-0.100  %","2"
"European Monetary Union","20120830 12:30:00","Rajoy-Hollande Meeting","","","","2"
"United States","20120830 14:30:00","EIA Natural Gas Storage change","",""," 47.000 ","1"
"Mexico","20120830 19:30:00","Fiscal Balance, pesos","",""," -84.400 ","1"
"Korea, Republic of","20120830 23:00:00","Industrial Output (YoY)","","","1.600  %","1"
"Korea, Republic of","20120830 23:00:00","Industrial Output Growth","","","-0.400  %","1"
"Korea, Republic of","20120830 23:00:00","Service Sector Output","","","-0.400  %","1"
"United Kingdom","20120830 23:01:00","Gfk Consumer Confidence","",""," -29.000 ","2"
"Japan","20120830 23:13:00","Nomura/ JMMA Manufacturing Purchasing Manager Index","",""," 47.900 ","2"
"Japan","20120830 23:30:00","National Consumer Price Index (YoY)","","-0.300  %","-0.200  %","2"
"Japan","20120830 23:30:00","National CPI Ex Food, Energy (YoY)","","-0.600  %","-0.600  %","2"
"Japan","20120830 23:30:00","National CPI Ex-Fresh Food (YoY)","","-0.300  %","-0.200  %","2"
"Japan","20120830 23:30:00","Tokyo Consumer Price Index (YoY)","","-0.700  %","-0.800  %","1"
"Japan","20120830 23:30:00","Tokyo CPI ex Food, Energy (YoY)","","-1.000  %","-1.000  %","1"
"Japan","20120830 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","-0.600  %","-0.600  %","1"
"Japan","20120830 23:30:00","Overall Household Spending (YoY)","","1.300  %","1.600  %","2"
"Japan","20120830 23:30:00","Unemployment Rate","","4.300  %","4.300  %","2"
"Japan","20120830 23:50:00","Industrial Production (MoM)","","1.700  %","0.400  %","1"
"Japan","20120830 23:50:00","Industrial Production (YoY)","","1.800  %","-1.500  %","2"
