"country","date","name","actual","consensus","previous","volatility"
"China","20120910 01:00:00","Trade Balance",""," 19.750 "," 25.100 ","2"
"Australia","20120910 01:30:00","Home Loans","","0.000  %","1.300  %","2"
"Japan","20120910 05:00:00","Consumer Confidence Index",""," 39.600 "," 39.700 ","2"
"Japan","20120910 06:00:00","Eco Watchers Survey: Outlook",""," 44.400 "," 44.900 ","2"
"European Monetary Union","20120910 08:30:00","Sentix Investor Confidence",""," -29.600 "," -30.300 ","2"
"Turkey","20120910 14:30:00","Treasury Cash Balance","",""," -12.900 ","1"
"United States","20120910 19:00:00","Consumer Credit Change","","$ 9.050 ","$ 6.460 ","2"
"New Zealand","20120910 22:45:00","Electronic Card Retail Sales  (MoM)","","0.700  %","-0.600  %","2"
"New Zealand","20120910 22:45:00","Electronic Card Retail Sales (YoY)","","4.500  %","2.600  %","2"
"New Zealand","20120910 22:45:00","Gross Domestic Product (QoQ)","","","1.100  %","2"
"United Kingdom","20120910 23:01:00","RICS Housing Price Balance","","-22.000  %","-24.000  %","2"
"Japan","20120910 23:50:00","BSI Large Manufacturing (QoQ)",""," -6.100 "," -5.700 ","2"
"Japan","20120910 23:50:00","Money Supply M2+CD (YoY)","","2.300  %","2.200  %","1"
