"country","date","name","actual","consensus","previous","volatility"
"Germany","20120817 06:00:00","Producer Price Index (YoY)","","1.300  %","1.600  %","2"
"Germany","20120817 06:00:00","Producer Price Index (MoM)","","0.400  %","-0.400  %","2"
"Poland","20120817 12:00:00","Corporate Sector Wages","","","4.300  %","1"
"Canada","20120817 12:30:00","Consumer Price Index (YoY)","","1.500  %","1.500  %","3"
"Canada","20120817 12:30:00","Bank of Canada Consumer Price Index Core (MoM)","","0.200  %","-0.400  %","2"
"Canada","20120817 12:30:00","Bank of Canada Consumer Price Index Core (YoY)","","2.000  %","2.000  %","3"
"Canada","20120817 12:30:00","Consumer Price Index - Core (MoM)","",""," -0.400 ","1"
"Canada","20120817 12:30:00","Consumer Price Index (MoM)","","0.200  %","-0.400  %","2"
"United States","20120817 13:55:00","Reuters/Michigan Consumer Sentiment Index",""," 72.400 "," 72.300 ","3"
"United States","20120817 14:00:00","American Petroleum Institute Monthly Report ","","","","1"
"United States","20120817 14:00:00","Leading Indicator (MoM)","","0.200  %","-0.300  %","2"
"Argentina","20120817 19:00:00","Monthly Econ Activity (MoM)","","","0.600  %","1"
