"country","date","name","actual","consensus","previous","volatility"
"Brazil","20161201 00:00:00","Trade Balance","","","","1"
"Japan","20161201 00:30:00","Nikkei Manufacturing PMI","","","","1"
"Australia","20161201 00:30:00","Private Capital Expenditure","","","","1"
"China","20161201 01:00:00","Non-manufacturing PMI","","","","2"
"China","20161201 01:00:00","NBS Manufacturing PMI","","","","2"
"China","20161201 01:45:00","Caixin Manufacturing PMI","","","","2"
"Japan","20161201 05:00:00","Vehicle Sales (YoY)","","","","1"
"Australia","20161201 05:30:00","RBA Commodity Index SDR (YoY)","","","","1"
"United Kingdom","20161201 07:00:00","Nationwide Housing Prices s.a (MoM)","","","","1"
"United Kingdom","20161201 07:00:00","Nationwide Housing Prices n.s.a (YoY)","","","","1"
"Russia","20161201 07:00:00","HSBC Manufacturing PMI	","","","","1"
"Spain","20161201 08:15:00","Markit Manufacturing PMI","","","","1"
"Switzerland","20161201 08:15:00","Real Retail Sales (YoY)","","","","2"
"Switzerland","20161201 08:30:00","SVME - Purchasing Managers' Index","","","","1"
"Italy","20161201 08:45:00","Markit Manufacturing PMI","","","","1"
"France","20161201 08:50:00","Markit Manufacturing PMI","","","","1"
"Germany","20161201 08:55:00","Markit Manufacturing PMI","","","","2"
"Italy","20161201 09:00:00","Unemployment","","","","2"
"Greece","20161201 09:00:00","Markit Manufacturing PMI","","","","1"
"European Monetary Union","20161201 09:00:00","Markit Manufacturing PMI","","","","2"
"United Kingdom","20161201 09:30:00","Markit Manufacturing PMI","","","","2"
"Italy","20161201 10:00:00","Gross Domestic Product (YoY)","","","","2"
"Italy","20161201 10:00:00","Gross Domestic Product (QoQ)","","","","2"
"Spain","20161201 10:00:00","10-y Obligaciones Auction","","","","1"
"Spain","20161201 10:00:00","3-y Bond Auction","","","","1"
"Spain","20161201 10:00:00","5-y Bond Auction","","","","1"
"European Monetary Union","20161201 10:00:00","Unemployment Rate","","","","2"
"Russia","20161201 11:00:00","Central Bank Reserves $","","","","1"
"Brazil","20161201 12:00:00","HSBC PMI Manufacturing","","","","1"
"United States","20161201 12:30:00","Challenger Job Cuts (YoY)","","","","1"
"United States","20161201 13:30:00","Continuing Jobless Claims","","","","2"
"United States","20161201 13:30:00","Initial Jobless Claims","","","","2"
"Canada","20161201 14:30:00","RBC Manufacturing PMI","","","","2"
"United States","20161201 14:45:00","Markit Manufacturing PMI","","","","2"
"United States","20161201 15:00:00","ISM Manufacturing PMI","","","","3"
"United States","20161201 15:00:00","ISM Prices Paid","","","","2"
"United States","20161201 15:00:00","Construction Spending (MoM)","","","","2"
"United States","20161201 15:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20161201 17:00:00","Total Vehicle Sales","","","","1"
"New Zealand","20161201 21:45:00","Building Permits s.a. (MoM)","","","","2"
"Japan","20161201 23:50:00","Monetary Base (YoY)","","","","1"
