"country","date","name","actual","consensus","previous","volatility"
"Australia","20170412 00:30:00","Westpac Consumer Confidence","","","","2"
"China","20170412 01:30:00","Producer Price Index (YoY)","","","","2"
"China","20170412 01:30:00","Consumer Price Index (MoM)","","","","2"
"China","20170412 01:30:00","Consumer Price Index (YoY)","","","","2"
"China","20170412 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20170412 02:00:00","New Loans","","","","1"
"China","20170412 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Germany","20170412 06:00:00","Wholesale Price Index (MoM)","","","","2"
"Germany","20170412 06:00:00","Wholesale Price Index (YoY)","","","","2"
"Spain","20170412 07:00:00","HICP (YoY)","","","","1"
"Spain","20170412 07:00:00","HICP (MoM)","","","","1"
"Spain","20170412 07:00:00","Consumer Price Index (MoM)","","","","1"
"Spain","20170412 07:00:00","Consumer Price Index (YoY)","","","","1"
"United Kingdom","20170412 08:00:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20170412 08:00:00","BOE's Governor Carney speech","","","","2"
"United Kingdom","20170412 08:30:00","Claimant Count Change","","","","3"
"European Monetary Union","20170412 08:30:00","Claimant Count Change","","","","2"
"United Kingdom","20170412 08:30:00","Claimant Count Rate","","","","1"
"United Kingdom","20170412 08:30:00","ILO Unemployment Rate (3M)","","","","2"
"United Kingdom","20170412 08:30:00","Average Earnings including Bonus (3Mo/Yr)","","","","1"
"United Kingdom","20170412 08:30:00","Average Earnings excluding Bonus (3Mo/Yr)","","","","1"
"Italy","20170412 09:00:00","Wage Inflation (YoY)","","","","1"
"Italy","20170412 09:00:00","Wage Inflation (MoM)","","","","1"
"Germany","20170412 09:30:00","10-y Bond Auction","","","","2"
"United Kingdom","20170412 09:30:00","30-y Bond Auction","","","","1"
"Portugal","20170412 10:00:00","Consumer Price Index (MoM)","","","","1"
"Portugal","20170412 10:00:00","Consumer Price Index (YoY)","","","","1"
"United States","20170412 11:00:00","MBA Mortgage Applications","","","","1"
"India","20170412 11:00:00","Trade Deficit Government","","","","1"
"India","20170412 11:30:00","M3 Money Supply","","","","1"
"India","20170412 11:30:00","Manufacturing Output","","","","1"
"India","20170412 11:30:00","Industrial Output","","","","1"
"India","20170412 11:30:00","Cumulative Industrial Output","","","","1"
"United States","20170412 12:30:00","Import Price Index (MoM)","","","","1"
"United States","20170412 12:30:00","Import Price Index (YoY)","","","","1"
"United States","20170412 12:30:00","Export Price Index (MoM)","","","","1"
"United States","20170412 12:30:00","Export Price Index (YoY)","","","","1"
"Brazil","20170412 13:00:00","Retail Sales (MoM)","","","","1"
"Canada","20170412 14:00:00","BoC Interest Rate Decision","","","","3"
"Canada","20170412 14:00:00","BOC Rate Statement","","","","3"
"United States","20170412 14:30:00","EIA Crude Oil Stocks change","","","","1"
"Canada","20170412 14:30:00","Bank of Canada Monetary Policy Report","","","","3"
"Canada","20170412 15:15:00","BoC Press Conference","","","","3"
"United States","20170412 17:00:00","30-Year Bond Auction","","","","1"
"United States","20170412 18:00:00","Monthly Budget Statement","","","","2"
"New Zealand","20170412 22:30:00","Business NZ PMI","","","","2"
"New Zealand","20170412 22:45:00","Food Price Index (MoM)","","","","1"
"United Kingdom","20170412 23:01:00","RICS Housing Price Balance","","","","2"
"Japan","20170412 23:50:00","Money Supply M2+CD (YoY)","","","","1"
"Japan","20170412 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20170412 23:50:00","Foreign bond investment","","","","2"
