"country","date","name","actual","consensus","previous","volatility"
"Japan","20130906 05:00:00","Bank of Japan Monthly Economic Survey","","","","2"
"Japan","20130906 05:00:00","Coincident Index",""," 106.900 "," 105.500 ","2"
"Japan","20130906 05:00:00","Leading Economic Index",""," 107.900 "," 107.200 ","2"
"Switzerland","20130906 07:15:00","Consumer Price Index (YoY)","","0.000  %","0.000  %","2"
"Switzerland","20130906 07:15:00","Industrial Production (YoY)","","","0.600  %","2"
"Switzerland","20130906 07:15:00","Industrial Production (QoQ)","","","3.000  %","2"
"United Kingdom","20130906 08:30:00","Consumer Inflation Expectations","","","3.600  %","2"
"European Monetary Union","20130906 08:30:00","Consumer Inflation Expectations","","","3.600  %","2"
"United Kingdom","20130906 08:30:00","Industrial Production (YoY)","","-1.700  %","1.200  %","2"
"United Kingdom","20130906 08:30:00","Manufacturing Production (YoY)","","-0.800  %","2.000  %","2"
"United Kingdom","20130906 08:30:00","Goods Trade Balance","","£ -8.150 ","£ -8.082 ","2"
"United Kingdom","20130906 08:30:00","Trade Balance; non-EU","","£ -2.950 ","£ -2.646 ","2"
"Germany","20130906 10:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","0.600  %","2.000  %","2"
"Poland","20130906 12:00:00","Central Bank FX Reserves","","","€ 82.880 ","1"
"Chile","20130906 12:00:00","Consumer Price Index (Inflation) (MoM)","","","0.300  %","1"
"United States","20130906 12:00:00","Fed's Evans Speech","","","","1"
"Brazil","20130906 12:00:00","IPCA Inflation","","","0.030  %","1"
"United States","20130906 12:30:00","Average Hourly Earnings (MoM)","","0.200  %","-0.100  %","2"
"United States","20130906 12:30:00","Average Hourly Earnings (YoY)","","2.000  %","1.900  %","2"
"United States","20130906 12:30:00","Average Weekly Hours",""," 34.500 "," 34.400 ","1"
"Canada","20130906 12:30:00","Labor Productivity (QoQ)","","0.300  %","0.200  %","1"
"United States","20130906 12:30:00","Nonfarm Payrolls",""," 180.000 "," 162.000 ","3"
"United States","20130906 12:30:00","Unemployment Rate","","7.400  %","7.400  %","3"
"Canada","20130906 12:30:00","Net Change in Employment",""," 20.000 "," -39.400 ","3"
"Canada","20130906 12:30:00","Participation rate","","66.500  %","66.500  %","1"
"Canada","20130906 12:30:00","Unemployment Rate","","7.200  %","7.200  %","3"
"Belgium","20130906 13:00:00","Gross Domestic Product (QoQ)","","","0.100  %","1"
"Mexico","20130906 14:00:00","Central Bank Interest Rate","","","4.000  %","1"
"Canada","20130906 14:00:00","Ivey Purchasing Managers Index","",""," 45.700 ","2"
"Canada","20130906 14:00:00","Ivey Purchasing Managers Index s.a",""," 52.100 "," 48.400 ","2"
"United Kingdom","20130906 14:00:00","NIESR GDP Estimate (3M)","","","0.700  %","3"
"Turkey","20130906 14:30:00","Treasury Cash Balance","",""," -14.500 ","1"
"United States","20130906 17:30:00","Fed's George Speech","","","","1"
