"country","date","name","actual","consensus","previous","volatility"
"United States","20150324 01:15:00","FOMC Member Williams speech","","","","2"
"Japan","20150324 01:35:00","Nomura/ JMMA Manufacturing Purchasing Manager Index"," 50.400 "," 52.100 "," 51.600 ","1"
"China","20150324 01:45:00","HSBC Manufacturing PMI"," 49.200 "," 50.500 "," 50.700 ","1"
"China","20150324 02:00:00","CB Leading Economic Index"," 1.500 ",""," 0.900 ","2"
"Australia","20150324 04:50:00","RBA Assist Gov Edey Speech ","","","","2"
"Finland","20150324 07:00:00","Export Prices (YoY)","-1.200  %","","-2.000  %","1"
"Finland","20150324 07:00:00","Import Prices (YoY)","-5.300  %","","-7.100  %","1"
"Finland","20150324 07:00:00","Unemployment Rate","9.200  %","","8.900  %","1"
"Germany","20150324 08:30:00","Markit Manufacturing PMI"," 52.400 "," 51.500 "," 51.100 ","2"
"European Monetary Union","20150324 09:00:00","Markit Manufacturing PMI"," 51.900 "," 51.500 "," 51.000 ","2"
"United Kingdom","20150324 09:30:00","Core Consumer Price Index (YoY)","1.200  %","1.300  %","1.400  %","2"
"European Monetary Union","20150324 09:30:00","Core Consumer Price Index (YoY)","1.200  %","1.300  %","1.400  %","2"
"United Kingdom","20150324 09:30:00","Consumer Price Index (MoM)","0.300  %","0.300  %","-0.900  %","2"
"United Kingdom","20150324 09:30:00","Consumer Price Index (YoY)","0.000  %","0.100  %","0.300  %","2"
"European Monetary Union","20150324 09:30:00","Consumer Price Index (YoY)","0.000  %","0.100  %","0.300  %","2"
"United Kingdom","20150324 09:30:00","DCLG House Price Index (YoY)","8.400  %","10.200  %","9.800  %","1"
"United Kingdom","20150324 09:30:00","Producer Price Index - Input (YoY) n.s.a","-13.500  %","-12.400  %","-14.100  %","1"
"United Kingdom","20150324 09:30:00","PPI Core Output (MoM) n.s.a","0.100  %","0.100  %","0.200  %","1"
"United Kingdom","20150324 09:30:00","PPI Core Output (YoY) n.s.a ","0.200  %","0.400  %","0.300  %","2"
"United Kingdom","20150324 09:30:00","Producer Price Index - Input (MoM) n.s.a","0.200  %","1.600  %","-3.600  %","1"
"United Kingdom","20150324 09:30:00","Producer Price Index - Output (MoM) n.s.a","0.200  %","0.000  %","-0.400  %","1"
"United Kingdom","20150324 09:30:00","Producer Price Index - Output (YoY) n.s.a","-1.800  %","-1.900  %","-1.900  %","2"
"United Kingdom","20150324 09:30:00","Retail Price Index (YoY)","1.000  %","1.000  %","1.100  %","1"
"United Kingdom","20150324 09:30:00","Retail Price Index (MoM)","0.500  %","0.500  %","-0.800  %","1"
"United States","20150324 12:30:00","Consumer Price Index (YoY)","0.000  %","-0.100  %","-0.100  %","3"
"United States","20150324 12:30:00","Consumer Price Index (MoM)","0.200  %","0.200  %","-0.700  %","2"
"United States","20150324 12:30:00","Consumer Price Index Core s.a"," 240.250 ",""," 239.870 ","1"
"United States","20150324 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","0.200  %","0.100  %","0.200  %","2"
"United States","20150324 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","1.700  %","1.600  %","1.600  %","3"
"United States","20150324 12:30:00","Consumer Price Index n.s.a (MoM)"," 234.720 "," 234.500 "," 233.710 ","1"
"United States","20150324 12:55:00","Redbook index (YoY)","2.800  %","","2.700  %","1"
"United States","20150324 12:55:00","Redbook index (MoM)","1.100  %","","1.000  %","1"
"United States","20150324 13:00:00","Housing Price Index (MoM)","0.300  %","0.500  %","0.700  %","1"
"Hungary","20150324 13:00:00","MNB Interest Rate Decision","1.950  %","","2.100  %","1"
"United States","20150324 13:45:00","Markit Manufacturing PMI"," 55.300 "," 54.700 "," 55.100 ","2"
"Mexico","20150324 14:00:00","1st half-month Core Inflation","0.150  %","","0.280  %","1"
"Belgium","20150324 14:00:00","Leading Indicator"," -6.300 ",""," -8.300 ","1"
"United States","20150324 14:00:00","New Home Sales Change (MoM)","7.800  %","","4.400  %","2"
"United States","20150324 14:00:00","New Home Sales (MoM)"," 0.539 M"," 0.470 M"," 0.500 M","1"
"United States","20150324 14:00:00","Richmond Fed Manufacturing Index"," -8.000 ",""," 0.000 ","1"
"Mexico","20150324 15:00:00","1st half-month Inflation","","","0.110  %","1"
"United States","20150324 15:30:00","4-Week Bill Auction","","","0.050  %","1"
"United States","20150324 17:00:00","2-Year Note Auction","","","0.603  %","1"
"New Zealand","20150324 21:45:00","Trade Balance (YoY)","","$ -1.820 ","$ -1.410 ","2"
"New Zealand","20150324 21:45:00","Exports","","$ 4.080 ","$ 3.700 ","1"
"New Zealand","20150324 21:45:00","Imports","","$ 3.750 ","$ 3.640 ","1"
"New Zealand","20150324 21:45:00","Trade Balance (MoM)","","$ 392.000 ","$ 56.000 ","2"
"South Korea","20150324 23:00:00","Gross Domestic Product Growth (QoQ) ","","","0.900  %","1"
"South Korea","20150324 23:00:00","Gross Domestic Product Growth (YoY)","","","3.200  %","1"
"Japan","20150324 23:50:00","Corporate Service Price (YoY)","","3.300  %","3.400  %","1"
