"country","date","name","actual","consensus","previous","volatility"
"France","20180227 07:45:00","Consumer Confidence","","","","1"
"Spain","20180227 08:00:00","HICP (YoY)","","","","1"
"European Monetary Union","20180227 08:40:00","ECB's Mersch speech","","","","2"
"Italy","20180227 09:00:00","Consumer Confidence","","","","1"
"Italy","20180227 09:00:00","Business Confidence","","","","1"
"European Monetary Union","20180227 09:00:00","M3 Money Supply (YoY)","","","","1"
"European Monetary Union","20180227 09:00:00","M3 Money Supply (3m)","","","","1"
"European Monetary Union","20180227 09:00:00","Private loans (YoY)","","","","1"
"Portugal","20180227 09:30:00","Consumer Confidence","","","","1"
"Portugal","20180227 09:30:00","Business Confidence","","","","1"
"Germany","20180227 10:00:00","German Buba President Weidmann speech","","","","2"
"Italy","20180227 10:00:00","Trade Balance non-EU","","","","1"
"Italy","20180227 10:00:00","10-y Bond Auction","","","","1"
"Italy","20180227 10:00:00","5-y Bond Auction","","","","1"
"European Monetary Union","20180227 10:00:00","Industrial Confidence","","","","2"
"European Monetary Union","20180227 10:00:00","Economic Sentiment Indicator","","","","2"
"European Monetary Union","20180227 10:00:00","Business Climate","","","","2"
"European Monetary Union","20180227 10:00:00","Consumer Confidence","","","","2"
"European Monetary Union","20180227 10:00:00","Services Sentiment","","","","2"
"Brazil","20180227 12:30:00","Primary Budget Surplus","","","","1"
"Brazil","20180227 12:30:00","Nominal Budget Balance","","","","1"
"Germany","20180227 13:00:00","Consumer Price Index (YoY)","","","","1"
"Germany","20180227 13:00:00","Consumer Price Index (MoM)","","","","1"
"Germany","20180227 13:00:00","Harmonised Index of Consumer Prices (YoY)","","","","3"
"Germany","20180227 13:00:00","Harmonised Index of Consumer Prices (MoM)","","","","1"
"United States","20180227 13:30:00","Wholesale Inventories","","","","1"
"United States","20180227 13:30:00","Goods Trade Balance","","","","1"
"United States","20180227 13:30:00","Fed's Powell Speech","","","","3"
"United States","20180227 13:30:00","Durable Goods Orders","","","","2"
"United States","20180227 13:30:00","Durable Goods Orders ex Transportation","","","","2"
"United States","20180227 13:55:00","Redbook index (MoM)","","","","1"
"United States","20180227 13:55:00","Redbook index (YoY)","","","","1"
"United States","20180227 14:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","","","2"
"United States","20180227 14:00:00","Housing Price Index (MoM)","","","","2"
"Mexico","20180227 14:00:00","Jobless Rate","","","","1"
"Mexico","20180227 14:00:00","Jobless Rate s.a","","","","1"
" $"","20180227 14:00:00",""Trade Balance s/a","","","","Mexico"
" $"","20180227 14:00:00",""Trade Balance","","","","Mexico"
"United States","20180227 15:00:00","Richmond Fed Manufacturing Index","","","","1"
"United States","20180227 16:30:00","52-Week Bill auction","","","","1"
"United States","20180227 16:30:00","4-Week Bill Auction","","","","1"
"Canada","20180227 21:00:00","Annual Budget Release","","","","1"
"United States","20180227 21:30:00","API Weekly Crude Oil Stock","","","","1"
"New Zealand","20180227 21:45:00","Visitor Arrivals (YoY)","","","","1"
"Japan","20180227 23:30:00","Industrial Production (MoM)","","","","1"
"Japan","20180227 23:30:00","Industrial Production (YoY)","","","","1"
"Japan","20180227 23:50:00","Retail Trade s.a (MoM)","","","","2"
"Japan","20180227 23:50:00","Retail Trade (YoY)","","","","2"
"Japan","20180227 23:50:00","Large Retailer's Sales","","","","2"
