"country","date","name","actual","consensus","previous","volatility"
"Japan","20130920 00:00:00","Bank of Japan Governor Kuroda Speech","","","","2"
"United Kingdom","20130920 08:30:00","Public Sector Net Borrowing","","£ 12.000 ","£ -1.635 ","2"
"Brazil","20130920 12:00:00","Mid-month Inflation","","","0.160  %","1"
"Canada","20130920 12:30:00","Consumer Price Index (YoY)","","1.100  %","1.300  %","2"
"Canada","20130920 12:30:00","Bank of Canada Consumer Price Index Core (MoM)","","0.200  %","0.000  %","2"
"Canada","20130920 12:30:00","Bank of Canada Consumer Price Index Core (YoY)","","1.300  %","1.400  %","2"
"Canada","20130920 12:30:00","Consumer Price Index - Core (MoM)","","","-0.100  %","1"
"Canada","20130920 12:30:00","Consumer Price Index (MoM)","","0.100  %","0.100  %","1"
"Mexico","20130920 13:00:00","Jobless Rate","","","5.120  %","1"
"Mexico","20130920 13:00:00","Jobless Rate s.a","","","4.930  %","1"
"European Monetary Union","20130920 14:00:00","Consumer Confidence",""," -14.500 "," -16.000 ","2"
"United States","20130920 16:30:00","Fed's George Speech","","","","1"
"United States","20130920 16:55:00","Fed's Bullard speech","","","","1"
"United States","20130920 17:45:00","Fed Minneapolis's Narayana Kocherlakota speech ","","","","1"
"Argentina","20130920 19:00:00","Current Account BOP (MoM)","",""," -2,380.000 ","1"
"Argentina","20130920 19:00:00","Gross Domestic Product (QoQ)","","","3.000  %","1"
