"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20120515 n/a:00","EcoFin Meeting","","","","2"
"Australia","20120515 01:30:00","New Motor Vehicle Sales (MoM)","-0.700  %","","4.100  %","1"
"Australia","20120515 01:30:00","New Motor Vehicle Sales (YoY)","7.300  %","","4.000  %","1"
"Australia","20120515 01:30:00","RBA Meeting's Minutes","","","","3"
"Japan","20120515 05:00:00","Consumer Confidence Index"," 40.000 "," 40.800 "," 40.300 ","2"
"Singapore","20120515 05:00:00","Retail Sales (MoM)","",""," -2.000 ","1"
"Singapore","20120515 05:00:00","Retail Sales (YoY)","",""," 19.000 ","1"
"France","20120515 05:30:00","Consumer Price Index (EU norm) final (MoM)","","","0.900  %","1"
"France","20120515 05:30:00","Consumer Price Index (EU norm) final (YoY)","","","2.600  %","1"
"France","20120515 05:30:00","Gross Domestic Product (QoQ)","","","0.200  %","1"
"France","20120515 05:30:00","Inflation ex-tobacco (MoM)","","","0.800  %","1"
"Finland","20120515 06:00:00","Gross Domestic Product (YoY)","","","3.500  %","1"
"Germany","20120515 06:00:00","Gross Domestic Product s.a (QoQ)","","0.100  %","-0.200  %","3"
"Germany","20120515 06:00:00","Gross Domestic Product n.s.a (YoY)","","0.900  %","1.500  %","2"
"Germany","20120515 06:00:00","Gross Domestic Product w.d.a (YoY)","","0.800  %","2.000  %","3"
"France","20120515 06:45:00","Nonfarm Payrolls (QoQ)","","","-0.100  %","1"
"Turkey","20120515 07:00:00","3mth quarterly jobless average","","","10.200  %","1"
"Finland","20120515 07:00:00","Current Account","","","€ -0.200 ","1"
"Romania","20120515 07:00:00","Gross Domestic Product","","","1.900  %","1"
"Hungary","20120515 07:00:00","Gross Domestic Product (YoY)","","","1.400  %","1"
"Czech Republic","20120515 07:00:00","Gross Domestic Product (YoY) ","",""," 0.600 ","1"
"Slovakia","20120515 07:00:00","Gross Domestic Product Prelim (YoY)","","","3.300  %","1"
"Hungary","20120515 07:00:00","Industrial Output (YoY)","","","0.800  %","1"
"Netherlands, The","20120515 07:30:00","Gross Domestic Product Final n.s.a (YoY)","","","-0.600  %","1"
"Netherlands, The","20120515 07:30:00","Gross Domestic Product Final s.a (QoQ) ","","","-0.600  %","1"
"Turkey","20120515 08:00:00","Budget Balance","",""," -5.500 ","1"
"Italy","20120515 08:00:00","Gross Domestic Product (QoQ)","","","-0.700  %","1"
"Italy","20120515 08:00:00","Gross Domestic Product (YoY)","","","-0.400  %","1"
"Norway","20120515 08:00:00","Trade Balance","",""," 46.400 ","1"
"United Kingdom","20120515 08:30:00","Goods Trade Balance","","£ -8.400 ","£ -8.772 ","2"
"United Kingdom","20120515 08:30:00","Trade Balance; non-EU","","£ -4.650 ","£ -5.017 ","1"
"Portugal","20120515 09:00:00","Gross Domestic Product (QoQ)","","","-1.300  %","1"
"Portugal","20120515 09:00:00","Gross Domestic Product (YoY)","","","-2.800  %","1"
"European Monetary Union","20120515 09:00:00","Gross Domestic Product s.a. (QoQ)","","-0.200  %","-0.300  %","3"
"European Monetary Union","20120515 09:00:00","Gross Domestic Product s.a. (YoY)","","-0.200  %","0.700  %","3"
"European Monetary Union","20120515 09:00:00","ZEW Survey - Economic Sentiment",""," 11.700 "," 13.100 ","2"
"Germany","20120515 09:00:00","ZEW Survey - Current Situation",""," 38.000 "," 40.700 ","2"
"Germany","20120515 09:00:00","ZEW Survey - Economic Sentiment",""," 19.000 "," 23.400 ","2"
"Poland","20120515 12:00:00","Consumer Price Index (MoM)","","","0.500  %","1"
"Poland","20120515 12:00:00","Consumer Price Index (YoY)","","","3.900  %","1"
"United States","20120515 12:30:00","Consumer Price Index (YoY)","","2.300  %","2.700  %","3"
"United States","20120515 12:30:00","Consumer Price Index (MoM)","","0.100  %","0.300  %","2"
"United States","20120515 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","","0.200  %","0.200  %","2"
"United States","20120515 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","","2.300  %","2.300  %","3"
"United States","20120515 12:30:00","NY Empire State Manufacturing Index",""," 9.000 "," 6.560 ","1"
"United States","20120515 12:30:00","Retail Sales (MoM)","","0.200  %","0.800  %","2"
"United States","20120515 12:30:00","Retail Sales ex Autos (MoM)","","0.200  %","0.800  %","2"
"United States","20120515 13:00:00","Net Long-Term TIC Flows","","$ 19.400 ","$ 10.100 ","2"
"United States","20120515 13:00:00","Total Net TIC Flows","","","$ 107.700 ","1"
"United States","20120515 14:00:00","Business Inventories","","0.400  %","0.600  %","2"
"United States","20120515 14:00:00","NAHB Housing Market Index",""," 26.000 "," 25.000 ","1"
"Korea, Republic of","20120515 23:00:00","Unemployment Rate","","","3.700  %","1"
"Japan","20120515 23:50:00","Machinery Orders (MoM)","","-3.500  %","4.800  %","2"
"Japan","20120515 23:50:00","Machinery Orders (YoY)","","4.400  %","8.900  %","2"
"Japan","20120515 23:50:00","Tertiary Industry Index (MoM)","","-0.400  %","0.000  %","2"
