"country","date","name","actual","consensus","previous","volatility"
"United States","20161226 00:00:00","Christmas Day (observed)","","","","0"
"Germany","20161226 00:00:00","Boxing Day","","","","0"
"Italy","20161226 00:00:00","St Stephen's Day","","","","0"
"Mexico","20161226 00:00:00",""Christmas Day "","","","","0"
"United Kingdom","20161226 00:00:00","Boxing Day","","","","0"
"Greece","20161226 00:00:00",""Boxing Day "","","","","0"
"New Zealand","20161226 00:00:00","Boxing Day","","","","0"
"Switzerland","20161226 00:00:00","St Stephen's Day","","","","0"
"Canada","20161226 00:00:00","Christmas Day (observed)","","","","0"
"Australia","20161226 00:00:00",""Boxing Day "","","","","0"
"Japan","20161226 04:00:00","Bank of Japan Governor Kuroda Speech","","","","3"
"Japan","20161226 05:00:00","Leading Economic Index","","","","2"
"Japan","20161226 05:00:00","Coincident Index","","","","2"
"Japan","20161226 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
"Japan","20161226 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
" Energy (YoY)"","20161226 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20161226 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
"Japan","20161226 23:30:00","National Consumer Price Index (YoY)","","","","2"
" Energy (YoY)"","20161226 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20161226 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20161226 23:30:00","Unemployment Rate","","","","2"
"Japan","20161226 23:30:00","Overall Household Spending (YoY)","","","","2"
