"country","date","name","actual","consensus","previous","volatility"
"Japan","20150219 04:30:00","All Industry Activity Index (MoM)","-0.300  %","","0.000  %","2"
"Japan","20150219 05:00:00","BoJ Monthly Economic Survey","","","","2"
"Japan","20150219 05:00:00","Leading Economic Index"," 105.600 ",""," 103.700 ","2"
"Japan","20150219 05:00:00","Coincident Index"," 110.700 ",""," 109.200 ","2"
"Switzerland","20150219 07:00:00","Trade Balance"," 3,433.000 M",""," 1,514.000 M","2"
"France","20150219 07:45:00","Inflation ex-tobacco (MoM)","-1.000  %","","0.100  %","2"
"United Kingdom","20150219 11:00:00","CBI Industrial Trends Survey - Orders (MoM)"," 10.000 "," 6.000 "," 4.000 ","1"
"European Monetary Union","20150219 12:30:00","ECB Monetary Policy Meeting Accounts","","","","2"
"United States","20150219 13:30:00","Initial Jobless Claims"," 283.000 K"," 293.000 K"," 304.000 K","2"
"United States","20150219 13:30:00","Continuing Jobless Claims"," 2.425 M"," 2.374 M"," 2.367 M","2"
"Russia","20150219 14:03:00","Central Bank Reserves $","$ 368.300 B","","$ 374.700 B","1"
"United States","20150219 15:00:00","CB Leading Indicator (MoM)","","0.300  %","0.500  %","2"
"European Monetary Union","20150219 15:00:00","Consumer Confidence",""," -7.550 "," -8.500 ","2"
"United States","20150219 15:00:00","Philadelphia Fed Manufacturing Survey",""," 9.300 "," 6.300 ","2"
"United States","20150219 15:30:00","EIA Natural Gas Storage change",""," -108.000 "," -160.000 ","1"
"United States","20150219 16:00:00","EIA Crude Oil Stocks change",""," 3.233 "," 4.868 ","1"
"Germany","20150219 16:30:00","German Buba President Weidmann speech","","","","2"
"Canada","20150219 17:15:00","BoC Governor Council Member Cote Speech","","","","1"
"Colombia","20150219 22:00:00","Trade Balance","","","$ -1,300.000 ","1"
