"country","date","name","actual","consensus","previous","volatility"
"Germany","20150226 07:00:00","Gfk Consumer Confidence Survey"," 9.700 "," 9.500 "," 9.300 ","2"
"Switzerland","20150226 08:15:00","Industrial Production (YoY)","2.500  %","","0.000  %","2"
"Switzerland","20150226 08:15:00","Industrial Production (QoQ)","2.700  %","","-0.400  %","2"
"Germany","20150226 08:55:00","Unemployment Change"," -20.000 K"," -10.000 K"," -10.000 K","2"
"Germany","20150226 08:55:00","Unemployment Rate s.a.","6.500  %","6.500  %","6.500  %","2"
"United Kingdom","20150226 09:30:00","Gross Domestic Product (YoY)","2.700  %","2.700  %","2.700  %","2"
"European Monetary Union","20150226 09:30:00","Gross Domestic Product (YoY)","2.700  %","2.700  %","2.700  %","2"
"United Kingdom","20150226 09:30:00","Gross Domestic Product (QoQ)","0.500  %","0.500  %","0.700  %","2"
"European Monetary Union","20150226 09:30:00","Gross Domestic Product (QoQ)","0.500  %","0.500  %","0.700  %","2"
"United Kingdom","20150226 09:30:00","Index of Services (3M/3M)","0.800  %","0.700  %","0.800  %","1"
"United Kingdom","20150226 09:30:00","Total Business Investment (YoY)","2.100  %","","6.300  %","1"
"United Kingdom","20150226 09:30:00","Total Business Investment (QoQ)","-1.400  %","1.900  %","-1.200  %","1"
"European Monetary Union","20150226 10:00:00","Consumer Confidence"," -6.700 "," -6.700 "," -8.500 ","2"
"Canada","20150226 13:30:00","Consumer Price Index (YoY)","1.000  %","0.700  %","1.500  %","3"
"United States","20150226 13:30:00","Consumer Price Index (YoY)","-0.100  %","-0.100  %","0.800  %","3"
"Canada","20150226 13:30:00","Bank of Canada Consumer Price Index Core (MoM)","0.200  %","0.100  %","-0.300  %","2"
"Canada","20150226 13:30:00","Bank of Canada Consumer Price Index Core (YoY)","2.200  %","2.100  %","2.200  %","3"
"Canada","20150226 13:30:00","Consumer Price Index - Core (MoM)","0.200  %","","-0.300  %","1"
"United States","20150226 13:30:00","Consumer Price Index (MoM)","-0.700  %","-0.400  %","-0.400  %","2"
"Canada","20150226 13:30:00","Consumer Price Index (MoM)","-0.200  %","-0.400  %","-0.700  %","2"
"United States","20150226 13:30:00","Consumer Price Index Core s.a"," 239.870 ",""," 239.340 ","1"
"United States","20150226 13:30:00","Consumer Price Index Ex Food & Energy (MoM)","0.200  %","0.100  %","0.000  %","2"
"United States","20150226 13:30:00","Consumer Price Index Ex Food & Energy (YoY)","1.600  %","1.600  %","1.600  %","3"
"United States","20150226 13:30:00","Consumer Price Index n.s.a (MoM)"," 233.710 "," 233.700 "," 234.810 ","1"
"United States","20150226 13:30:00","Durable Goods Orders","2.800  %","1.700  %","-3.700  %","3"
"United States","20150226 13:30:00","Durable Goods Orders ex Transportation","0.300  %","0.500  %","-0.900  %","2"
"United States","20150226 13:30:00","Initial Jobless Claims"," 313.000 K"," 290.000 K"," 282.000 K","2"
"United States","20150226 13:30:00","Continuing Jobless Claims"," 2.401 M"," 2.390 M"," 2.422 M","2"
"United States","20150226 14:00:00","Housing Price Index (MoM)","0.800  %","","0.700  %","1"
"Mexico","20150226 14:00:00","Trade Balance s/a, $","","","$ -0.011 ","1"
"Mexico","20150226 14:00:00","Trade Balance, $","$ -3.248 B","","$ 0.254 B","1"
"United States","20150226 15:30:00","EIA Natural Gas Storage change"," -219.000 B"," -241.000 B"," -111.000 B","1"
"United States","20150226 16:00:00","Kansas Fed manufacturing activity"," 5.000 ",""," -2.000 ","1"
"United States","20150226 18:00:00","7-Year Note Auction","1.834  %","","1.590  %","1"
"Argentina","20150226 19:00:00","Industrial Output n.s.a (YoY)","-2.100  %","","-2.300  %","1"
"South Korea","20150226 21:00:00","BOK Manufacturing BSI","",""," 74.000 ","1"
"New Zealand","20150226 21:45:00","Building Permits s.a. (MoM)","","","-2.100  %","1"
"Japan","20150226 23:30:00","National Consumer Price Index (YoY)","","","2.400  %","3"
"Japan","20150226 23:30:00","National CPI Ex Food, Energy (YoY)","","","2.100  %","2"
"Japan","20150226 23:30:00","National CPI Ex-Fresh Food (YoY)","","2.300  %","2.500  %","2"
"Japan","20150226 23:30:00","Tokyo Consumer Price Index (YoY)","","","2.300  %","1"
"Japan","20150226 23:30:00","Tokyo CPI ex Food, Energy (YoY)","","","1.700  %","1"
"Japan","20150226 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","2.200  %","2.200  %","1"
"Japan","20150226 23:30:00","Overall Household Spending (YoY)","","-4.100  %","-3.400  %","2"
"Japan","20150226 23:30:00","Unemployment Rate","","3.400  %","3.400  %","2"
"Japan","20150226 23:30:00","Jobs/applicants ratio",""," 1.150 "," 1.150 ","2"
"Japan","20150226 23:50:00","Industrial Production (YoY)","","","1.000  %","2"
"Japan","20150226 23:50:00","Industrial Production (MoM)","","2.700  %","0.800  %","1"
"Japan","20150226 23:50:00","Retail Trade (YoY)","","-1.300  %","0.200  %","2"
"Japan","20150226 23:50:00","Large Retailer's Sales","","","0.100  %","2"
"Japan","20150226 23:50:00","Retail Trade s.a (MoM)","","","-0.300  %","1"
