"country","date","name","actual","consensus","previous","volatility"
"China","20140912 02:00:00","New Loans",""," 700.000 "," 385.200 ","2"
"Japan","20140912 06:05:00","Bank of Japan Governor Kuroda Speech","","","","2"
"United Kingdom","20140912 09:00:00","CB Leading Economic Index","","","0.600  %","1"
"European Monetary Union","20140912 09:00:00","Employment Change (YoY)","","","0.200  %","2"
"European Monetary Union","20140912 09:00:00","Industrial Production w.d.a. (YoY)","","1.300  %","0.000  %","2"
"India","20140912 12:00:00","Cumulative Industrial Output","","","3.900  %","1"
"India","20140912 12:00:00","Industrial Output","","","3.400  %","1"
"Poland","20140912 12:00:00","M3 Money Supply (YoY)","","","6.200  %","1"
"India","20140912 12:00:00","Manufacturing Output","","","1.800  %","1"
"United States","20140912 12:30:00","Import Price Index (YoY)","","","1.200  %","1"
"United States","20140912 12:30:00","Export Price Index (MoM)","","-0.200  %","0.000  %","1"
"United States","20140912 12:30:00","Export Price Index (YoY)","","","0.800  %","1"
"United States","20140912 12:30:00","Import Price Index (MoM)","","-0.900  %","-0.200  %","1"
"United States","20140912 12:30:00","Retail Sales (MoM)","","0.600  %","0.000  %","3"
"United States","20140912 12:30:00","Retail Sales ex Autos (MoM)","","0.300  %","0.100  %","2"
"United States","20140912 13:55:00","Reuters/Michigan Consumer Sentiment Index",""," 83.200 "," 82.500 ","2"
"United States","20140912 14:00:00","Business Inventories","","0.400  %","0.400  %","2"
