"country","date","name","actual","consensus","previous","volatility"
"China","20160812 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160812 02:00:00","Retail Sales (YoY)","","","","2"
"China","20160812 02:00:00","Urban investment (YTD) (YoY)","","","","1"
"China","20160812 02:00:00","New Loans","","","","1"
"Russia","20160812 02:00:00","Budget Fulfilment","","","","1"
"China","20160812 05:30:00","Industrial Production (YoY)","","","","2"
"China","20160812 05:30:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Germany","20160812 06:00:00","Consumer Price Index (YoY)","","","","3"
"Germany","20160812 06:00:00","Harmonised Index of Consumer Prices (YoY)","","","","2"
"Germany","20160812 06:00:00","Consumer Price Index (MoM)","","","","2"
"Germany","20160812 06:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Germany","20160812 06:00:00","Gross Domestic Product n.s.a (YoY)","","","","3"
"Germany","20160812 06:00:00","Gross Domestic Product s.a (QoQ)","","","","2"
"Germany","20160812 06:00:00","Gross Domestic Product w.d.a (YoY)","","","","3"
"France","20160812 06:45:00","Nonfarm Payrolls (QoQ)","","","","1"
"Spain","20160812 07:00:00","Consumer Price Index (MoM)","","","","1"
"Spain","20160812 07:00:00","HICP (MoM)","","","","1"
"Spain","20160812 07:00:00","HICP (YoY)","","","","1"
"Spain","20160812 07:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20160812 09:00:00","Gross Domestic Product (QoQ)","","","","2"
"Italy","20160812 09:00:00","Gross Domestic Product (YoY)","","","","2"
"United Kingdom","20160812 09:00:00","10-y Bond Auction","","","","1"
"Greece","20160812 09:00:00","Gross Domestic Product n.s.a (YoY)","","","","1"
"Portugal","20160812 09:00:00","Gross Domestic Product (YoY)","","","","1"
"Portugal","20160812 09:00:00","Gross Domestic Product (QoQ)","","","","1"
"European Monetary Union","20160812 09:00:00","Gross Domestic Product s.a. (YoY)","","","","3"
"European Monetary Union","20160812 09:00:00","Gross Domestic Product s.a. (QoQ)","","","","3"
"European Monetary Union","20160812 09:00:00","Industrial Production s.a. (MoM)","","","","2"
"European Monetary Union","20160812 09:00:00","Industrial Production w.d.a. (YoY)","","","","2"
"India","20160812 12:00:00","Manufacturing Output","","","","1"
"India","20160812 12:00:00","Industrial Output","","","","1"
"India","20160812 12:00:00","Trade Deficit Government","","","","1"
"India","20160812 12:00:00","Cumulative Industrial Output","","","","1"
"United States","20160812 12:30:00","Retail control","","","","2"
"United States","20160812 12:30:00","Retail Sales ex Autos (MoM)","","","","2"
"United States","20160812 12:30:00","Retail Sales (MoM)","","","","3"
"United States","20160812 12:30:00","Producer Price Index (MoM)","","","","1"
"United States","20160812 12:30:00","Producer Price Index (YoY)","","","","1"
"United States","20160812 12:30:00","Producer Price Index ex Food & Energy (MoM)","","","","1"
"United States","20160812 12:30:00","Producer Price Index ex Food & Energy (YoY)","","","","1"
"United Kingdom","20160812 13:30:00","CB Leading Economic Index","","","","1"
"United States","20160812 14:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
"United States","20160812 14:00:00","Business Inventories","","","","1"
"United States","20160812 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
