"country","date","name","actual","consensus","previous","volatility"
"Australia","20131202 00:30:00","Building Permits (YoY)","","","18.600  %","2"
"Japan","20131202 01:30:00","Bank of Japan Governor Kuroda Speech","","","","2"
"China","20131202 01:45:00","HSBC Manufacturing PMI",""," 50.500 "," 50.900 ","2"
"Switzerland","20131202 08:30:00","SVME - Purchasing Managers' Index",""," 54.800 "," 54.200 ","2"
"Germany","20131202 08:53:00","Markit Manufacturing PMI",""," 52.500 "," 51.700 ","2"
"European Monetary Union","20131202 08:58:00","Markit Manufacturing PMI",""," 51.500 "," 51.300 ","2"
"United Kingdom","20131202 09:28:00","Markit Manufacturing PMI",""," 56.300 "," 56.000 ","2"
"Brazil","20131202 12:00:00","HSBC PMI Manufacturing","",""," 50.200 ","1"
"Czech Republic","20131202 13:00:00","Budget Balance","",""," -47.710 ","1"
"United States","20131202 13:30:00","Fed's Bernanke Speech","","","","3"
"United States","20131202 13:58:00","Markit Manufacturing PMI","",""," 51.800 ","2"
"United States","20131202 15:00:00","Construction Spending (MoM)","","0.400  %","0.600  %","2"
"United States","20131202 15:00:00","Construction Spending (MoM)","","","0.600  %","2"
"United States","20131202 15:00:00","ISM Prices Paid",""," 55.000 "," 55.500 ","2"
"United States","20131202 15:00:00","ISM Manufacturing PMI",""," 55.500 "," 56.400 ","2"
"Brazil","20131202 17:00:00","Trade Balance","",""," -0.224 ","1"
"Japan","20131202 23:50:00","Monetary Base (YoY)","","47.200  %","45.800  %","1"
