"country","date","name","actual","consensus","previous","volatility"
"Japan","20151113 04:30:00","Tertiary Industry Index (MoM)","","","","2"
"Japan","20151113 04:30:00","Industrial Production (MoM)","","","","2"
"Japan","20151113 04:30:00","Industrial Production (YoY)","","","","2"
"Japan","20151113 04:30:00","Capacity Utilization","","","","1"
"France","20151113 06:30:00","Gross Domestic Product (YoY)","","","","1"
"France","20151113 06:30:00","Gross Domestic Product (QoQ)","","","","1"
"Germany","20151113 07:00:00","Gross Domestic Product s.a (QoQ)","","","","2"
"Germany","20151113 07:00:00","Gross Domestic Product w.d.a (YoY)","","","","2"
"Germany","20151113 07:00:00","Gross Domestic Product n.s.a (YoY)","","","","2"
"France","20151113 07:45:00","Nonfarm Payrolls (QoQ)","","","","1"
"Spain","20151113 08:00:00","Consumer Price Index (MoM)","","","","1"
"Spain","20151113 08:00:00","HICP (MoM)","","","","1"
"Spain","20151113 08:00:00","HICP (YoY)","","","","1"
"Spain","20151113 08:00:00","Consumer Price Index (YoY)","","","","1"
"Switzerland","20151113 08:15:00","Producer and Import Prices (YoY)","","","","1"
"Switzerland","20151113 08:15:00","Producer and Import Prices (MoM)","","","","1"
"Italy","20151113 09:00:00","Gross Domestic Product (YoY)","","","","2"
"Italy","20151113 09:00:00","Gross Domestic Product (QoQ)","","","","2"
"European Monetary Union","20151113 09:00:00","Gross Domestic Product s.a. (YoY)","","","","3"
"European Monetary Union","20151113 09:00:00","Gross Domestic Product s.a. (QoQ)","","","","3"
"Italy","20151113 10:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20151113 10:00:00","Consumer Price Index (MoM)","","","","1"
"Italy","20151113 10:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20151113 10:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"Greece","20151113 10:00:00","Gross Domestic Product n.s.a (YoY)","","","","1"
"Portugal","20151113 10:00:00","Gross Domestic Product (QoQ)","","","","1"
"Portugal","20151113 10:00:00","Gross Domestic Product (YoY)","","","","1"
"European Monetary Union","20151113 10:00:00","Trade Balance s.a.","","","","1"
"European Monetary Union","20151113 10:00:00","Trade Balance n.s.a.","","","","1"
"India","20151113 11:30:00","Bank Loan Growth","","","","1"
"India","20151113 11:30:00","Trade Deficit Government","","","","1"
"United States","20151113 13:30:00","Retail Sales (MoM)","","","","3"
"United States","20151113 13:30:00","Retail Sales ex Autos (MoM)","","","","3"
"United States","20151113 13:30:00","Producer Price Index (YoY)","","","","2"
"United States","20151113 13:30:00","Producer Price Index ex Food & Energy (YoY)","","","","1"
"United States","20151113 13:30:00","Producer Price Index ex Food & Energy (MoM)","","","","1"
"United States","20151113 13:30:00","Producer Price Index (MoM)","","","","1"
"United Kingdom","20151113 14:30:00","CB Leading Economic Index","","","","1"
"United States","20151113 15:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
"United States","20151113 15:00:00","Business Inventories","","","","1"
"United States","20151113 15:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20151113 17:30:00","FOMC Member Mester speech","","","","1"
" USD"","20151113 22:30:00",""FX Reserves","","","","India"
