"country","date","name","actual","consensus","previous","volatility"
"Australia","20151029 00:30:00","Export Price Index (QoQ)","","","","1"
"Australia","20151029 00:30:00","Import Price Index (QoQ)","","","","1"
"United Kingdom","20151029 07:00:00","Nationwide Housing Prices n.s.a (YoY)","","","","1"
"United Kingdom","20151029 07:00:00","Nationwide Housing Prices s.a (MoM)","","","","1"
"European Monetary Union","20151029 07:00:00","European Commission Releases Economic Growth Forecasts","","","","2"
"Spain","20151029 08:00:00","HICP (YoY)","","","","1"
"Spain","20151029 08:00:00","Retail Sales (YoY)","","","","1"
"Germany","20151029 08:55:00","Unemployment Rate s.a.","","","","3"
"Germany","20151029 08:55:00","Unemployment Change","","","","3"
"United Kingdom","20151029 09:30:00","Net Lending to Individuals (MoM)","","","","1"
"United Kingdom","20151029 09:30:00","Consumer Credit","","","","2"
"United Kingdom","20151029 09:30:00","Mortgage Approvals","","","","2"
"United Kingdom","20151029 09:30:00","M4 Money Supply (MoM)","","","","1"
"United Kingdom","20151029 09:30:00","M4 Money Supply (YoY)","","","","1"
"Italy","20151029 10:00:00","10-y Bond Auction","","","","1"
"Italy","20151029 10:00:00","5-y Bond Auction","","","","1"
"European Monetary Union","20151029 10:00:00","Industrial Confidence","","","","1"
"European Monetary Union","20151029 10:00:00","Economic Sentiment Indicator","","","","1"
"European Monetary Union","20151029 10:00:00","Business Climate","","","","1"
"European Monetary Union","20151029 10:00:00","Services Sentiment","","","","1"
"European Monetary Union","20151029 10:00:00","Consumer Confidence","","","","1"
"United Kingdom","20151029 11:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"Portugal","20151029 11:00:00","Business Confidence","","","","1"
"Portugal","20151029 11:00:00","Consumer Confidence","","","","1"
"United States","20151029 12:30:00","Continuing Jobless Claims","","","","1"
"United States","20151029 12:30:00","Initial Jobless Claims","","","","2"
"United States","20151029 12:30:00","Gross Domestic Product Annualized","","","","3"
"United States","20151029 12:30:00","Gross Domestic Product Price Index","","","","2"
"United States","20151029 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","","3"
"United States","20151029 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","3"
"Canada","20151029 12:30:00","Raw Material Price Index","","","","1"
"Canada","20151029 12:30:00","Industrial Product Price (MoM)","","","","1"
"Germany","20151029 13:00:00","Consumer Price Index (MoM)","","","","2"
"Germany","20151029 13:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Germany","20151029 13:00:00","Consumer Price Index (YoY)","","","","3"
"Germany","20151029 13:00:00","Harmonised Index of Consumer Prices (YoY)","","","","3"
"United States","20151029 13:10:00","Fed's Lockhart speech","","","","1"
"United States","20151029 14:00:00","Pending Home Sales (YoY)","","","","2"
"United States","20151029 14:00:00","Pending Home Sales (MoM)","","","","2"
"United States","20151029 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20151029 17:00:00","7-Year Note Auction","","","","1"
"New Zealand","20151029 21:45:00","Building Permits s.a. (MoM)","","","","2"
"Japan","20151029 22:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
"Japan","20151029 22:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20151029 22:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20151029 22:30:00","National Consumer Price Index (YoY)","","","","3"
"Japan","20151029 22:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
" Energy (YoY)"","20151029 22:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20151029 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20151029 23:30:00","Unemployment Rate","","","","2"
"Japan","20151029 23:30:00","Overall Household Spending (YoY)","","","","2"
