"country","date","name","actual","consensus","previous","volatility"
"Russia","20120316 00:00:00","Producer Price Index (MoM)","","","","1"
"Russia","20120316 00:00:00","Producer Price Index (YoY)","","","","1"
"Japan","20120316 05:00:00","Coincident Index","",""," 93.600 ","1"
"Japan","20120316 05:00:00","Leading Economic Index","",""," 93.800 ","2"
"Turkey","20120316 08:00:00","Consumer Confidence","",""," 92.200 ","1"
"Italy","20120316 09:00:00","Global Trade Balance","",""," 1.447 ","1"
"Italy","20120316 09:00:00","Trade Balance EU","","","€ -0.577 ","1"
"European Monetary Union","20120316 10:00:00","Trade Balance s.a.","","","€ 7.500 ","1"
"European Monetary Union","20120316 10:00:00","Trade Balance n.s.a.","","€ 4.600 ","€ 9.700 ","1"
"India","20120316 11:30:00","FX Reserves, USD","","","$ 294.990 ","1"
"Canada","20120316 12:30:00","Canadian Investment in Foreign Securities","","","$ -2.780 ","1"
"Canada","20120316 12:30:00","Foreign investment in Canadian securities","","$ 6.270 ","$ 7.380 ","1"
"United States","20120316 12:30:00","Consumer Price Index (MoM)","","0.400  %","0.200  %","2"
"United States","20120316 12:30:00","Consumer Price Index (YoY)","","2.900  %","2.900  %","3"
"United States","20120316 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","","0.200  %","0.200  %","2"
"United States","20120316 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","","2.200  %","2.300  %","3"
"Canada","20120316 12:30:00","Manufacturing Shipments (MoM)","","0.200  %","0.600  %","1"
"Poland","20120316 13:00:00","Corporate Sector Wages","","","8.100  %","1"
"Poland","20120316 13:00:00","Unemployment (MoM)","","","13.200  %","1"
"United States","20120316 13:15:00","Industrial Production (MoM)","","0.400  %","0.000  %","2"
"United States","20120316 13:15:00","Capacity Utilization","","78.800  %","78.500  %","1"
"United States","20120316 13:55:00","Reuters/Michigan Consumer Sentiment Index",""," 76.000 "," 75.300 ","2"
"Mexico","20120316 15:00:00","Central Bank Interest Rate","","","4.500  %","1"
"Argentina","20120316 19:00:00","Monthly Econ Activity (MoM)","","","5.500  %","1"
