"country","date","name","actual","consensus","previous","volatility"
"Japan","20150612 04:30:00","Capacity Utilization","","","","1"
"Japan","20150612 04:30:00","Industrial Production (YoY)","","","","2"
"Japan","20150612 04:30:00","Tertiary Industry Index (MoM)","","","","2"
"Japan","20150612 04:30:00","Industrial Production (MoM)","","","","2"
"Germany","20150612 06:00:00","Wholesale Price Index (MoM)","","","","2"
"Germany","20150612 06:00:00","Wholesale Price Index (YoY)","","","","2"
"Spain","20150612 07:00:00","HICP (YoY)","","","","1"
"Spain","20150612 07:00:00","Consumer Price Index (MoM)","","","","1"
"Spain","20150612 07:00:00","HICP (MoM)","","","","1"
"Spain","20150612 07:00:00","Consumer Price Index (YoY)","","","","1"
"European Monetary Union","20150612 09:00:00","Industrial Production s.a. (MoM)","","","","1"
"European Monetary Union","20150612 09:00:00","Industrial Production w.d.a. (YoY)","","","","1"
" USD"","20150612 11:30:00",""FX Reserves","","","","India"
"India","20150612 11:30:00","Bank Loan Growth","","","","1"
"India","20150612 12:00:00","Industrial Output","","","","1"
"India","20150612 12:00:00","Manufacturing Output","","","","1"
"India","20150612 12:00:00","Cumulative Industrial Output","","","","1"
"United States","20150612 12:30:00","Producer Price Index (MoM)","","","","1"
"United States","20150612 12:30:00","Producer Price Index ex Food & Energy (YoY)","","","","1"
"United States","20150612 12:30:00","Producer Price Index ex Food & Energy (MoM)","","","","1"
"United States","20150612 12:30:00","Producer Price Index (YoY)","","","","2"
"United States","20150612 14:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
