"country","date","name","actual","consensus","previous","volatility"
"Russia","20120322 00:00:00","Central Bank Reserves $","","","$ 507.700 ","1"
"Russia","20120322 00:00:00","Unemployment Rate","","","","1"
"China","20120322 02:30:00","HSBC Manufacturing PMI","",""," 49.700 ","1"
"Switzerland","20120322 07:00:00","Trade Balance",""," 1.970 "," 1.553 ","2"
"Denmark","20120322 08:00:00","Consumer Confidence","",""," -4.800 ","1"
"South Africa","20120322 08:00:00","Consumer Price Index (MoM)","","","0.600  %","1"
"South Africa","20120322 08:00:00","Consumer Price Index (YoY)","","","6.300  %","1"
"Germany","20120322 08:28:00","Purchasing Manager Index Manufacturing",""," 51.000 "," 50.200 ","2"
"Germany","20120322 08:28:00","Purchasing Manager Index Services",""," 53.000 "," 52.800 ","2"
"Hong Kong SAR","20120322 08:30:00","Consumer Price Index","","","6.100  %","2"
"Italy","20120322 08:30:00","Trade Balance non-EU","","","€ -5.105 ","1"
"European Monetary Union","20120322 08:58:00","Purchasing Manager Index Manufacturing",""," 49.500 "," 49.000 ","2"
"European Monetary Union","20120322 08:58:00","Purchasing Manager Index Services",""," 49.200 "," 48.800 ","2"
"United Kingdom","20120322 09:30:00","Retail Sales (MoM)","","-0.400  %","0.900  %","1"
"United Kingdom","20120322 09:30:00","Retail Sales (YoY)","","2.500  %","2.000  %","2"
"United Kingdom","20120322 09:30:00","Retail Sales ex-Fuel (MoM)","","-0.600  %","1.200  %","1"
"United Kingdom","20120322 09:30:00","Retail Sales ex-Fuel (YoY)","","2.300  %","1.900  %","2"
"European Monetary Union","20120322 10:00:00","Industrial New Orders (YoY)","","-3.000  %","-1.700  %","2"
"European Monetary Union","20120322 10:00:00","Industrial New Orders s.a. (MoM)","","-2.100  %","1.900  %","1"
"Ireland","20120322 11:00:00","Gross Domestic Product (QoQ)","",""," -1.900 ","1"
"Ireland","20120322 11:00:00","Gross Domestic Product (YoY)","",""," -0.100 ","1"
"Brazil","20120322 12:00:00","Mid-month Inflation","","","0.650  %","1"
"Brazil","20120322 12:00:00","Unemployment Rate","","","5.500  %","1"
"United States","20120322 12:30:00","Initial Jobless Claims",""," 354.000 "," 351.000 ","1"
"United States","20120322 12:30:00","Continuing Jobless Claims",""," 3.368 "," 3.343 ","1"
"Canada","20120322 12:30:00","Retail Sales (MoM)","","1.700  %","-0.200  %","2"
"Canada","20120322 12:30:00","Retail Sales ex Autos (MoM)","","0.400  %","0.000  %","1"
"Mexico","20120322 14:00:00","1st half-month Core Inflation","","","0.260  %","1"
"Mexico","20120322 14:00:00","1st half-month Inflation","","","0.070  %","1"
"United States","20120322 14:00:00","Leading Indicators (MoM)","","0.600  %","0.400  %","2"
"European Monetary Union","20120322 15:00:00","Consumer Confidence",""," -20.000 "," -20.300 ","2"
"United States","20120322 16:45:00","Fed's Bernanke Speech","","","","2"
