"country","date","name","actual","consensus","previous","volatility"
"China","20140120 02:00:00","Gross Domestic Product (QoQ)","","2.000  %","2.200  %","2"
"China","20140120 02:00:00","Gross Domestic Product (YoY)","","7.600  %","7.800  %","2"
"China","20140120 02:00:00","Industrial Production (YoY)","","9.800  %","10.000  %","2"
"China","20140120 02:00:00","Retail Sales (YoY)","","13.600  %","13.700  %","2"
"China","20140120 02:00:00","Urban investment (YTD) (YoY)","","19.800  %","19.900  %","2"
"Japan","20140120 04:30:00","Industrial Production (YoY)","","","5.400  %","2"
"Poland","20140120 13:00:00","Corporate Sector Wages","","","3.100  %","1"
"Belgium","20140120 14:00:00","Consumer Confidence Index","",""," -5.000 ","1"
"Russia","20140120 14:00:00","Industrial Output","","","-1.000  %","1"
"New Zealand","20140120 21:45:00","Consumer Price Index (YoY)","","1.500  %","1.400  %","3"
"New Zealand","20140120 21:45:00","Consumer Price Index (QoQ)","","-0.100  %","0.900  %","2"
