"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20120710 n/a:00","EcoFin Meeting","","","","2"
"China","20120710 01:00:00","Trade Balance"," 31.730 B"," 21.000 B"," 18.700 B","2"
"China","20120710 01:00:00","Exports (YoY)","11.300  %","9.900  %","15.300  %","1"
"China","20120710 01:00:00","Imports (YoY)","6.300  %","12.700  %","12.700  %","1"
"Australia","20120710 01:30:00","National Australia Bank's Business Confidence"," -3.000 ",""," -2.000 ","2"
"Australia","20120710 01:30:00","National Australia Bank's Business Conditions"," -1.000 ",""," -4.000 ","1"
"Japan","20120710 05:00:00","Consumer Confidence Index",""," 40.900 "," 40.700 ","2"
"France","20120710 05:00:00","ECB Governing Council Member Christian Noyer speaks","","","","1"
"Finland","20120710 06:00:00","Industrial Output (MoM)","","","0.600  %","1"
"France","20120710 06:45:00","Industrial Output (MoM)","","-1.100  %","1.500  %","1"
"Romania","20120710 07:00:00","Consumer Price Index","","","1.800  %","1"
"Denmark","20120710 07:00:00","Consumer Price Index (YoY)","","","2.100  %","1"
"Slovakia","20120710 07:00:00","Industrial Output (YoY)","","","10.900  %","1"
"Romania","20120710 07:00:00","Industrial Production (MoM)","","","1.100  %","1"
"Denmark","20120710 07:00:00","Inflation (HICP) (YoY)","","","2.100  %","1"
"Romania","20120710 07:00:00","Trade Balance","","","€ -0.867 ","1"
"Sweden","20120710 07:30:00","Industrial Production (MoM)","","","0.000  %","1"
"Sweden","20120710 07:30:00","Industrial Production (YoY)","","","-6.200  %","1"
"Netherlands, The","20120710 07:30:00","Manufacturing Output (MoM)","","","-2.700  %","1"
"Sweden","20120710 07:30:00","New Orders Manufacturing (YoY)","","","-9.000  %","1"
"Norway","20120710 08:00:00","Consumer Price Index (MoM)","","","0.000  %","1"
"Norway","20120710 08:00:00","Consumer Price Index (YoY)","","","0.500  %","1"
"Norway","20120710 08:00:00","Core Inflation ","","","1.400  %","1"
"Norway","20120710 08:00:00","Core Inflation (MoM)","","","0.400  %","1"
"Norway","20120710 08:00:00","Producer Price Index (YoY)","","","2.500  %","1"
"United Kingdom","20120710 08:30:00","Goods Trade Balance","","£ -9.000 ","£ -10.103 ","1"
"United Kingdom","20120710 08:30:00","Trade Balance; non-EU","","£ -4.900 ","£ -5.202 ","1"
"United Kingdom","20120710 08:30:00","Industrial Production (YoY)","","-2.100  %","-1.000  %","2"
"United Kingdom","20120710 08:30:00","Industrial Production (MoM)","","-0.200  %","0.000  %","1"
"United Kingdom","20120710 08:30:00","Manufacturing Production (YoY)","","-1.900  %","-0.300  %","2"
"United Kingdom","20120710 08:30:00","Manufacturing Production (MoM)","","0.100  %","-0.700  %","1"
"Portugal","20120710 10:00:00","Global Trade Balance","","","€ -2.540 ","1"
"United States","20120710 10:05:00","Fed's Bullard speech","","","","1"
"United States","20120710 11:30:00","NFIB Business Optimism Index","",""," 94.400 ","1"
"Canada","20120710 12:15:00","Housing Starts s.a (YoY)",""," 200.000 "," 211.400 ","2"
"Mexico","20120710 13:00:00","Gross Domestic Product (MoM)","","","1.200  %","1"
"Mexico","20120710 13:00:00","Gross Domestic Product (YoY)","","","6.900  %","1"
"United States","20120710 14:00:00","IBD/TIPP Economic Optimism (MoM)",""," 46.900 "," 46.700 ","1"
"United Kingdom","20120710 14:00:00","NIESR GDP Estimate (3M)","","","0.100  %","2"
"Australia","20120710 23:00:00","RBA Deputy Governor Lowe Speaks","","","","2"
"Korea, Republic of","20120710 23:00:00","Unemployment Rate","","","3.200  %","1"
"Japan","20120710 23:50:00","Domestic Corporate Goods Price Index (YoY)","","-1.000  %","-0.500  %","2"
"Japan","20120710 23:50:00","Domestic Corporate Goods Price Index (MoM)","","-0.400  %","-0.400  %","1"
"Japan","20120710 23:50:00","Tertiary Industry Index (MoM)","","0.200  %","-0.300  %","2"
