"country","date","name","actual","consensus","previous","volatility"
"Australia","20121205 00:30:00","Gross Domestic Product (QoQ)","","0.600  %","0.600  %","2"
"Australia","20121205 00:30:00","Gross Domestic Product (YoY)","","3.200  %","3.700  %","2"
"Germany","20121205 08:53:00","Markit Services PMI",""," 48.000 "," 48.400 ","2"
"United Kingdom","20121205 09:28:00","Markit Services PMI",""," 51.100 "," 50.600 ","2"
"European Monetary Union","20121205 10:00:00","Retail Sales (YoY)","","-0.800  %","-0.800  %","2"
"United States","20121205 12:00:00","MBA Mortgage Applications","","","-0.900  %","1"
"United Kingdom","20121205 12:30:00","Autumn Forecast Statement","","","","2"
"United States","20121205 13:15:00","ADP Employment Change",""," 125.000 "," 158.000 ","2"
"Chile","20121205 13:30:00","IMACEC","","","6.200  %","1"
"United States","20121205 13:30:00","Nonfarm Productivity","","2.700  %","1.900  %","1"
"United States","20121205 13:30:00","Unit Labor Costs","","-0.900  %","-0.100  %","1"
"United States","20121205 15:00:00","Factory Orders (MoM)","","0.000  %","4.800  %","2"
"United States","20121205 15:00:00","ISM Non-Manufacturing PMI",""," 53.500 "," 54.200 ","2"
"United States","20121205 15:30:00","EIA Crude Oil Stocks change",""," -0.400 "," -0.347 ","1"
"Colombia","20121205 18:00:00","Consumer Price Index (MoM)","","","","1"
"Colombia","20121205 18:00:00","Consumer Price Index (YoY)","","","","1"
"New Zealand","20121205 20:00:00","RBNZ Interest Rate Decision","","2.500  %","2.500  %","3"
"New Zealand","20121205 20:00:00","Monetary Policy Statement ","","","","3"
"New Zealand","20121205 20:00:00","RBNZ Press Conference","","","","3"
"Japan","20121205 23:50:00","Foreign bond investment","","","¥ 115.300 ","1"
"Japan","20121205 23:50:00","Foreign investment in Japan stocks","","","¥ 275.600 ","1"
