"country","date","name","actual","consensus","previous","volatility"
"Australia","20150717 00:00:00","CB Leading Indicator","","","","1"
"China","20150717 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"China","20150717 02:30:00","New Loans","","","","1"
"European Monetary Union","20150717 09:00:00","Construction Output w.d.a (YoY)","","","","0"
"European Monetary Union","20150717 09:00:00","Construction Output  s.a (MoM)","","","","0"
" USD"","20150717 11:00:00",""FX Reserves","","","","India"
"United States","20150717 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","","","","2"
"United States","20150717 12:30:00","Consumer Price Index (YoY)","","","","3"
"United States","20150717 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","","","","3"
"United States","20150717 12:30:00","Housing Starts (MoM)","","","","2"
"United States","20150717 12:30:00","Building Permits (MoM)","","","","2"
"United States","20150717 12:30:00","Consumer Price Index Core s.a","","","","1"
"United States","20150717 12:30:00","Consumer Price Index (MoM)","","","","2"
"United States","20150717 12:30:00","Consumer Price Index n.s.a (MoM)","","","","1"
"Canada","20150717 12:30:00","Consumer Price Index (MoM)","","","","2"
"Canada","20150717 12:30:00","Bank of Canada Consumer Price Index Core (MoM)","","","","2"
"Canada","20150717 12:30:00","Bank of Canada Consumer Price Index Core (YoY)","","","","3"
"Canada","20150717 12:30:00","Consumer Price Index (YoY)","","","","3"
"Canada","20150717 12:30:00","Consumer Price Index - Core (MoM)","","","","1"
"United States","20150717 14:00:00","Fed's Stanley Fischer speech","","","","2"
"United States","20150717 14:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
