"country","date","name","actual","consensus","previous","volatility"
"Australia","20130228 00:00:00","HIA New Home Sales (MoM)","","","6.200  %","2"
"New Zealand","20130228 00:00:00","RBNZ Business Confidence","39.400  %","","22.700  %","2"
"United Kingdom","20130228 00:01:00","Gfk Consumer Confidence",""," -27.000 "," -26.000 ","2"
"Australia","20130228 00:30:00","Private Capital Expenditure","","1.000  %","2.800  %","2"
"Australia","20130228 00:30:00","Private Sector Credit (MoM)","","0.300  %","0.400  %","2"
"Australia","20130228 00:30:00","Private Sector Credit (YoY)","","","3.600  %","2"
"Japan","20130228 05:00:00","Housing Starts (YoY)","","8.300  %","10.000  %","2"
"Japan","20130228 05:00:00","Annualized Housing Starts","",""," 0.880 ","2"
"Switzerland","20130228 06:45:00","Gross Domestic Product s.a. (QoQ)","","0.000  %","0.600  %","2"
"Switzerland","20130228 06:45:00","Gross Domestic Product (YoY)","","0.900  %","1.400  %","2"
"Germany","20130228 08:55:00","Unemployment Change",""," -5.000 "," -16.000 ","2"
"Germany","20130228 08:55:00","Unemployment Rate s.a.","","6.800  %","6.800  %","2"
"European Monetary Union","20130228 10:00:00","Consumer Price Index (MoM)","","-1.000  %","0.400  %","2"
"European Monetary Union","20130228 10:00:00","Consumer Price Index - Core (YoY)","","1.500  %","1.500  %","2"
"European Monetary Union","20130228 10:00:00","Consumer Price Index (YoY)","","2.000  %","2.200  %","2"
"Germany","20130228 13:00:00","Consumer Price Index (MoM)","","0.700  %","-0.500  %","2"
"Germany","20130228 13:00:00","Consumer Price Index (YoY)","","1.600  %","1.700  %","3"
"Germany","20130228 13:00:00","Harmonised Index of Consumer Prices (MoM)","","0.700  %","-0.700  %","2"
"Germany","20130228 13:00:00","Harmonised Index of Consumer Prices (YoY)","","1.700  %","1.900  %","3"
"United States","20130228 13:30:00","Core Personal Consumption Expenditures (QoQ)","","0.900  %","0.900  %","2"
"Canada","20130228 13:30:00","Current Account",""," -17.000 "," -18.910 ","2"
"United States","20130228 13:30:00","Gross Domestic Product Annualized","","0.500  %","","3"
"United States","20130228 13:30:00","Gross Domestic Product Price Index","","0.600  %","2.700  %","2"
"Canada","20130228 13:30:00","Industrial Product Price (MoM)","","0.200  %","0.000  %","1"
"United States","20130228 13:30:00","Initial Jobless Claims",""," 360.000 "," 362.000 ","2"
"United States","20130228 13:30:00","Continuing Jobless Claims",""," 3.160 "," 3.148 ","1"
"United States","20130228 13:30:00","Personal Consumption Expenditures Prices (QoQ)","","","1.200  %","2"
"Canada","20130228 13:30:00","Raw Material Price Index","","1.500  %","-2.000  %","1"
"Chile","20130228 14:00:00","Unemployment rate","","","","1"
"United States","20130228 14:45:00","Chicago Purchasing Managers' Index",""," 54.300 "," 55.600 ","1"
"United States","20130228 15:30:00","EIA Natural Gas Storage change",""," -165.000 "," -127.000 ","1"
"United States","20130228 16:00:00","Kansas Fed manufacturing activity","",""," -2.000 ","1"
"United States","20130228 17:30:00","FOMC Member Raskin Speech","","","","1"
"New Zealand","20130228 21:45:00","Terms of Trade Index","","1.400  %","-3.200  %","2"
"Australia","20130228 22:30:00","AiG Performance of Mfg Index","",""," 40.200 ","2"
"Japan","20130228 23:30:00","Overall Household Spending (YoY)","","0.500  %","-0.700  %","2"
"Japan","20130228 23:30:00","Tokyo Consumer Price Index (YoY)","","","-0.600  %","1"
"Japan","20130228 23:30:00","National Consumer Price Index (YoY)","","","-0.100  %","2"
"Japan","20130228 23:30:00","National CPI Ex Food, Energy (YoY)","","","-0.600  %","2"
"Japan","20130228 23:30:00","National CPI Ex-Fresh Food (YoY)","","-0.200  %","-0.200  %","2"
"Japan","20130228 23:30:00","Tokyo CPI ex Food, Energy (YoY)","","","-0.900  %","1"
"Japan","20130228 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","-0.500  %","-0.500  %","1"
"Japan","20130228 23:30:00","Unemployment Rate","","4.200  %","4.200  %","2"
"Japan","20130228 23:50:00","Capital Spending","","-7.000  %","2.200  %","2"
