"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20170830 01:30:00","RBNZ Governor Wheeler Speech","","","","3"
"Australia","20170830 01:30:00","Construction Work Done","","","","1"
"Australia","20170830 01:30:00","Building Permits (YoY)","","","","1"
"Australia","20170830 01:30:00","Building Permits (MoM)","","","","1"
"Switzerland","20170830 06:00:00","UBS Consumption Indicator","","","","2"
"Spain","20170830 07:00:00","HICP (YoY)","","","","1"
"Switzerland","20170830 07:00:00","KOF Leading Indicator","","","","2"
"Switzerland","20170830 08:00:00","ZEW Survey - Expectations","","","","2"
"United Kingdom","20170830 08:30:00","Net Lending to Individuals (MoM)","","","","1"
"United Kingdom","20170830 08:30:00","Consumer Credit","","","","2"
"United Kingdom","20170830 08:30:00","Mortgage Approvals","","","","2"
"United Kingdom","20170830 08:30:00","M4 Money Supply (YoY)","","","","1"
"United Kingdom","20170830 08:30:00","M4 Money Supply (MoM)","","","","1"
"Portugal","20170830 08:30:00","Business Confidence","","","","1"
"Portugal","20170830 08:30:00","Consumer Confidence","","","","1"
"Italy","20170830 09:00:00","Producer Price Index (MoM)","","","","1"
"Italy","20170830 09:00:00","Producer Price Index (YoY)","","","","1"
"Greece","20170830 09:00:00","Producer Price Index (YoY)","","","","1"
"European Monetary Union","20170830 09:00:00","Services Sentiment","","","","2"
"European Monetary Union","20170830 09:00:00","Consumer Confidence","","","","1"
"European Monetary Union","20170830 09:00:00","Industrial Confidence","","","","2"
"European Monetary Union","20170830 09:00:00","Business Climate","","","","2"
"European Monetary Union","20170830 09:00:00","Economic Sentiment Indicator","","","","2"
"Italy","20170830 09:30:00","10-y Bond Auction","","","","1"
"Italy","20170830 09:30:00","5-y Bond Auction","","","","1"
"United States","20170830 11:00:00","MBA Mortgage Applications","","","","1"
"Brazil","20170830 11:00:00","Inflation Index/IGP-M","","","","1"
"India","20170830 11:30:00","M3 Money Supply","","","","1"
"Germany","20170830 12:00:00","Harmonised Index of Consumer Prices (MoM)","","","","1"
"Germany","20170830 12:00:00","Consumer Price Index (YoY)","","","","1"
"Germany","20170830 12:00:00","Harmonised Index of Consumer Prices (YoY)","","","","1"
"Germany","20170830 12:00:00","Consumer Price Index (MoM)","","","","1"
"United States","20170830 12:15:00","ADP Employment Change","","","","2"
"United States","20170830 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","","2"
"United States","20170830 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","2"
"Canada","20170830 12:30:00","Current Account","","","","2"
"United States","20170830 13:15:00","FOMC Member Powell Speech","","","","2"
"United States","20170830 13:30:00","Gross Domestic Product Annualized","","","","3"
"United States","20170830 13:30:00","Gross Domestic Product Price Index","","","","2"
"United States","20170830 14:30:00","EIA Crude Oil Stocks change","","","","2"
"Brazil","20170830 14:30:00","Nominal Budget Balance","","","","1"
"Brazil","20170830 14:30:00","Primary Budget Surplus","","","","1"
" pesos"","20170830 21:00:00",""Fiscal Balance","","","","Mexico"
"United Kingdom","20170830 23:01:00","Gfk Consumer Confidence","","","","2"
"Japan","20170830 23:50:00","Industrial Production (YoY)","","","","1"
"Japan","20170830 23:50:00","Industrial Production (MoM)","","","","1"
"Japan","20170830 23:50:00","Foreign bond investment","","","","2"
"Japan","20170830 23:50:00","Foreign investment in Japan stocks","","","","2"
