"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20140929 08:30:00","Consumer Credit","","£ 0.900 ","£ 1.100 ","2"
"United Kingdom","20140929 08:30:00","M4 Money Supply (MoM)","","","0.300  %","1"
"United Kingdom","20140929 08:30:00","M4 Money Supply (YoY)","","","-1.000  %","1"
"United Kingdom","20140929 08:30:00","Mortgage Approvals",""," 65.000 "," 66.569 ","2"
"United Kingdom","20140929 08:30:00","Net Lending to Individuals (MoM)","","","£ 3.400 ","2"
"Germany","20140929 12:00:00","Consumer Price Index (YoY)","","0.800  %","0.800  %","2"
"Germany","20140929 12:00:00","Consumer Price Index (MoM)","","-0.100  %","0.000  %","2"
"Germany","20140929 12:00:00","Harmonised Index of Consumer Prices (MoM)","","-0.100  %","0.000  %","3"
"Germany","20140929 12:00:00","Harmonised Index of Consumer Prices (YoY)","","0.700  %","0.800  %","3"
"United States","20140929 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","","","0.100  %","1"
"United States","20140929 12:30:00","Personal Income (MoM)","","0.300  %","0.200  %","2"
"United States","20140929 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","0.000  %","0.100  %","1"
"United States","20140929 12:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","1.500  %","2"
"United States","20140929 12:30:00","Personal Consumption Expenditures - Price Index (YoY)","","","1.600  %","1"
"United States","20140929 12:30:00","Personal Spending","","0.500  %","-0.200  %","2"
"United States","20140929 13:00:00","Fed's Evans Speech","","","","1"
"United States","20140929 14:00:00","Pending Home Sales (YoY)","","","-2.100  %","2"
"United States","20140929 14:00:00","Pending Home Sales (MoM)","","-0.600  %","3.300  %","1"
"United States","20140929 14:30:00","Dallas Fed Manufacturing Business Index","",""," 7.100 ","1"
"United States","20140929 15:30:00","3-Month Bill Auction","","","0.010  %","1"
"United States","20140929 15:30:00","6-Month Bill Auction","","","0.040  %","1"
"South Korea","20140929 21:00:00","BOK Manufacturing BSI","",""," 75.000 ","1"
"New Zealand","20140929 21:45:00","Building Permits s.a. (MoM)","","","0.100  %","2"
"South Korea","20140929 23:00:00","Industrial Output (YoY)","","","3.400  %","1"
"South Korea","20140929 23:00:00","Industrial Output Growth","","","1.100  %","1"
"South Korea","20140929 23:00:00","Service Sector Output","","","-0.400  %","1"
"United Kingdom","20140929 23:05:00","Gfk Consumer Confidence",""," 0.000 "," 1.000 ","2"
"Japan","20140929 23:30:00","Overall Household Spending (YoY)","","-3.800  %","-5.900  %","2"
"Japan","20140929 23:30:00","Unemployment Rate","","3.800  %","3.800  %","2"
"Japan","20140929 23:30:00","Jobs/applicants ratio",""," 1.100 "," 1.100 ","2"
"Japan","20140929 23:50:00","Industrial Production (YoY)","","","-0.700  %","2"
"Japan","20140929 23:50:00","Industrial Production (MoM)","","0.200  %","0.400  %","1"
"Japan","20140929 23:50:00","Retail Trade (YoY)","","0.300  %","0.500  %","2"
"Japan","20140929 23:50:00","Large Retailer's Sales","","","-0.600  %","2"
"Japan","20140929 23:50:00","Retail Trade s.a (MoM)","","","-0.500  %","1"
