"country","date","name","actual","consensus","previous","volatility"
"Germany","20150223 09:00:00","IFO - Expectations"," 102.500 "," 103.000 "," 102.000 ","2"
"Germany","20150223 09:00:00","IFO - Business Climate"," 106.800 "," 107.700 "," 106.700 ","2"
"Germany","20150223 09:00:00","IFO - Current Assessment"," 111.300 "," 112.700 "," 111.700 ","2"
"United Kingdom","20150223 11:00:00","CBI Distributive Trades Survey - Realized (MoM)"," 1.000 "," 34.000 "," 39.000 ","2"
"United States","20150223 13:30:00","Chicago Fed National Activity Index "," 0.130 ",""," -0.070 ","1"
"Mexico","20150223 14:00:00","Retail Sales (MoM)","-0.800  %","","0.800  %","1"
"Mexico","20150223 14:00:00","Retail Sales (YoY)","2.400  %","","1.200  %","1"
"United States","20150223 15:00:00","Existing Home Sales Change (MoM)","-4.900  %","-0.800  %","2.400  %","2"
"United States","20150223 15:00:00","Existing Home Sales (MoM)"," 4.820 M"," 4.970 M"," 5.040 M","1"
"United States","20150223 15:30:00","Dallas Fed Manufacturing Business Index","",""," -4.400 ","1"
"United States","20150223 16:30:00","3-Month Bill Auction","","","0.015  %","1"
"United States","20150223 16:30:00","6-Month Bill Auction","","","0.065  %","1"
"Japan","20150223 23:50:00","Corporate Service Price (YoY)","","3.600  %","3.600  %","1"
