"country","date","name","actual","consensus","previous","volatility"
"Japan","20160330 04:00:00","Vehicle Production (YoY)","","","","1"
"Switzerland","20160330 06:00:00","UBS Consumption Indicator","","","","2"
"Switzerland","20160330 07:00:00","KOF Leading Indicator","","","","2"
"Greece","20160330 09:00:00","Producer Price Index (YoY)","","","","1"
"European Monetary Union","20160330 09:00:00","Consumer Confidence","","","","1"
"European Monetary Union","20160330 09:00:00","Services Sentiment","","","","1"
"European Monetary Union","20160330 09:00:00","Economic Sentiment Indicator","","","","1"
"European Monetary Union","20160330 09:00:00","Business Climate","","","","1"
"European Monetary Union","20160330 09:00:00","Industrial Confidence","","","","1"
"Italy","20160330 10:00:00","10-y Bond Auction","","","","1"
"Italy","20160330 10:00:00","5-y Bond Auction","","","","1"
"United States","20160330 11:00:00","MBA Mortgage Applications","","","","1"
"Portugal","20160330 11:00:00","Business Confidence","","","","1"
"Portugal","20160330 11:00:00","Consumer Confidence","","","","1"
"India","20160330 11:30:00","M3 Money Supply","","","","1"
"Germany","20160330 12:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Germany","20160330 12:00:00","Consumer Price Index (YoY)","","","","3"
"Germany","20160330 12:00:00","Harmonised Index of Consumer Prices (YoY)","","","","2"
"Germany","20160330 12:00:00","Consumer Price Index (MoM)","","","","2"
"United States","20160330 12:15:00","ADP Employment Change","","","","2"
"United States","20160330 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20160330 17:00:00","7-Year Note Auction","","","","1"
"United Kingdom","20160330 23:05:00","Gfk Consumer Confidence","","","","2"
"Japan","20160330 23:50:00","Foreign bond investment","","","","2"
"Japan","20160330 23:50:00","Foreign investment in Japan stocks","","","","2"
