"country","date","name","actual","consensus","previous","volatility"
"Australia","20140805 01:30:00","Trade Balance",""," -1,900.000 "," -1,911.000 ","2"
"Japan","20140805 01:35:00","Markit Services PMI","",""," 49.000 ","2"
"China","20140805 01:45:00","HSBC China Services PMI","",""," 53.100 ","2"
"Australia","20140805 04:30:00","RBA Interest Rate Decision","","2.500  %","2.500  %","2"
"Australia","20140805 04:30:00","RBA Rate Statement","","","","2"
"Germany","20140805 07:55:00","Markit Services PMI",""," 56.600 "," 54.600 ","2"
"United Kingdom","20140805 08:30:00","Markit Services PMI",""," 57.900 "," 57.700 ","2"
"European Monetary Union","20140805 09:00:00","Retail Sales (YoY)","","1.200  %","0.700  %","2"
"Chile","20140805 12:30:00","IMACEC","","","2.300  %","1"
"United States","20140805 12:55:00","Redbook index (YoY)","","","3.000  %","1"
"United States","20140805 12:55:00","Redbook index (MoM)","","","-0.600  %","1"
"Mexico","20140805 13:00:00","Consumer Confidence","",""," 91.000 ","1"
"Mexico","20140805 13:00:00","Consumer Confidence s.a","",""," 91.300 ","1"
"United States","20140805 13:45:00","Markit Services PMI",""," 61.000 "," 61.000 ","1"
"United States","20140805 13:45:00","Markit PMI Composite","",""," 61.000 ","2"
"United States","20140805 14:00:00","Factory Orders (MoM)","","0.600  %","-0.500  %","2"
"United States","20140805 14:00:00","IBD/TIPP Economic Optimism (MoM)","",""," 45.600 ","1"
"United States","20140805 14:00:00","ISM Non-Manufacturing PMI",""," 56.300 "," 56.000 ","3"
"United States","20140805 15:30:00","4-Week Bill Auction","","","0.030  %","1"
"New Zealand","20140805 22:45:00","Employment Change","","","0.900  %","2"
"New Zealand","20140805 22:45:00","Labour cost index (QoQ)","","0.400  %","0.300  %","1"
"New Zealand","20140805 22:45:00","Labour cost index (YoY)","","1.600  %","1.600  %","1"
"New Zealand","20140805 22:45:00","Unemployment Rate","","5.800  %","6.000  %","3"
"United Kingdom","20140805 23:01:00","BRC Shop Price Index (MoM)","","","-1.800  %","1"
