"country","date","name","actual","consensus","previous","volatility"
"Japan","20140417 00:30:00","Bank of Japan Governor Kuroda Speech","","","","2"
"Australia","20140417 01:30:00","National Australia Bank's Business Confidence (QoQ)","",""," 8.000 ","2"
"China","20140417 02:00:00","FDI - Foreign Direct Investment (YTD)(YoY)","","","10.400  %","2"
"Japan","20140417 05:00:00","Consumer Confidence Index","",""," 38.300 ","2"
"Poland","20140417 12:00:00","Industrial Output (YoY)","","","5.300  %","1"
"Brazil","20140417 12:00:00","Mid-month Inflation","","","0.730  %","1"
"Poland","20140417 12:00:00","Producer Price Index (YoY)","","","-1.400  %","1"
"Brazil","20140417 12:00:00","Unemployment Rate","","","5.100  %","1"
"Canada","20140417 12:30:00","Consumer Price Index (YoY)","","1.400  %","1.100  %","3"
"Canada","20140417 12:30:00","Bank of Canada Consumer Price Index Core (MoM)","","0.300  %","0.700  %","2"
"Canada","20140417 12:30:00","Bank of Canada Consumer Price Index Core (YoY)","","1.300  %","1.200  %","3"
"Canada","20140417 12:30:00","Consumer Price Index - Core (MoM)","","0.300  %","0.700  %","1"
"Canada","20140417 12:30:00","Consumer Price Index (MoM)","","0.400  %","0.800  %","2"
"United States","20140417 12:30:00","Initial Jobless Claims",""," 315.000 "," 300.000 ","2"
"United States","20140417 12:30:00","Continuing Jobless Claims",""," 2.795 "," 2.776 ","2"
"Belgium","20140417 13:00:00","Consumer Confidence Index","",""," -8.000 ","1"
"United States","20140417 14:00:00","Philadelphia Fed Manufacturing Survey",""," 10.000 "," 9.000 ","2"
"United States","20140417 14:30:00","EIA Natural Gas Storage change",""," 35.000 "," 4.000 ","1"
"United States","20140417 19:00:00","American Petroleum Institute Monthly Report ","","","","1"
"Chile","20140417 22:00:00","BCCH Interest Rate","","","4.000  %","1"
"Japan","20140417 23:50:00","Tertiary Industry Index (MoM)","","0.200  %","0.900  %","2"
