"country","date","name","actual","consensus","previous","volatility"
"Germany","20130125 09:00:00","IFO - Business Climate",""," 103.000 "," 102.400 ","2"
"Germany","20130125 09:00:00","IFO - Current Assessment",""," 107.200 "," 107.100 ","2"
"Germany","20130125 09:00:00","IFO - Expectations",""," 99.000 "," 97.900 ","2"
"United Kingdom","20130125 09:30:00","Gross Domestic Product (QoQ)","","-0.100  %","0.900  %","2"
"European Monetary Union","20130125 09:30:00","Gross Domestic Product (QoQ)","","-0.100  %","0.900  %","2"
"United Kingdom","20130125 09:30:00","Gross Domestic Product (YoY)","","0.200  %","0.000  %","2"
"European Monetary Union","20130125 09:30:00","Gross Domestic Product (YoY)","","0.200  %","0.000  %","2"
"Turkey","20130125 12:30:00","Capacity Utilization","","","73.600  %","1"
"Turkey","20130125 12:30:00","Manufacturing Confidence","",""," 97.900 ","1"
"Canada","20130125 13:30:00","Consumer Price Index (YoY)","","1.200  %","0.800  %","3"
"Canada","20130125 13:30:00","Bank of Canada Consumer Price Index Core (MoM)","","-0.200  %","0.000  %","2"
"Canada","20130125 13:30:00","Bank of Canada Consumer Price Index Core (YoY)","","1.400  %","1.200  %","3"
"Canada","20130125 13:30:00","Consumer Price Index - Core (MoM)","","","0.000  %","1"
"Canada","20130125 13:30:00","Consumer Price Index (MoM)","","-0.200  %","-0.200  %","2"
"Mexico","20130125 14:00:00","Trade Balance s/a, $","","","$ -0.362 ","1"
"Mexico","20130125 14:00:00","Trade Balance, $","","","$ -1.273 ","1"
"United States","20130125 15:00:00","New Home Sales (MoM)",""," 0.385 "," 0.377 ","2"
"United States","20130125 15:00:00","New Home Sales Change (MoM)","","2.100  %","4.400  %","1"
"Colombia","20130125 18:00:00","Interest rate","","","4.250  %","1"
