"country","date","name","actual","consensus","previous","volatility"
"Brazil","20170228 00:00:00","Carnival","","","","0"
"New Zealand","20170228 00:00:00","ANZ Business Confidence","","","","1"
"New Zealand","20170228 00:00:00","ANZ Activity Outlook","","","","1"
"Australia","20170228 00:00:00","HIA New Home Sales (MoM)","","","","2"
"Australia","20170228 00:30:00","Current Account Balance","","","","1"
"Australia","20170228 00:30:00","Private Sector Credit (MoM)","","","","1"
"Australia","20170228 00:30:00","Private Sector Credit (YoY)","","","","1"
"New Zealand","20170228 02:00:00","M3 Money Supply (YoY)","","","","1"
"Japan","20170228 04:00:00","Vehicle Production (YoY)","","","","1"
"Japan","20170228 05:00:00","Annualized Housing Starts","","","","1"
"Japan","20170228 05:00:00","Housing Starts (YoY)","","","","1"
"Japan","20170228 05:00:00","Construction Orders (YoY)","","","","1"
"France","20170228 06:30:00","Gross Domestic Product (YoY)","","","","2"
"France","20170228 06:30:00","Gross Domestic Product (QoQ)","","","","1"
"Germany","20170228 07:00:00","Retail Sales (YoY)","","","","1"
"Germany","20170228 07:00:00","Retail Sales (MoM)","","","","1"
"France","20170228 07:45:00","Producer Prices (MoM)","","","","1"
"France","20170228 07:45:00","Consumer Spending (MoM)","","","","1"
"France","20170228 07:45:00","Consumer Price Index (EU norm) (YoY)","","","","2"
"Switzerland","20170228 08:00:00","KOF Leading Indicator","","","","2"
"Italy","20170228 09:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20170228 09:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20170228 09:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"Italy","20170228 09:00:00","Consumer Price Index (MoM)","","","","1"
"Italy","20170228 09:00:00","Wage Inflation (MoM)","","","","1"
"Italy","20170228 09:00:00","Wage Inflation (YoY)","","","","1"
"Spain","20170228 09:00:00","Current Account Balance","","","","1"
"Greece","20170228 10:00:00","Retail Sales (YoY)","","","","1"
" INR"","20170228 10:00:00",""Federal Fiscal Deficit","","","","India"
"India","20170228 11:30:00","Infrastructure Output (YoY)","","","","1"
"India","20170228 12:00:00","Gross Domestic Product Quarterly (YoY)","","","","1"
"Russia","20170228 13:00:00","Gross Domestic Product Monthly (YoY)","","","","1"
"United States","20170228 13:30:00","Gross Domestic Product Price Index","","","","2"
"United States","20170228 13:30:00","Gross Domestic Product Annualized","","","","2"
"United States","20170228 13:30:00","Wholesale Inventories","","","","1"
"United States","20170228 13:30:00","Goods Trade Balance","","","","0"
"United States","20170228 13:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","2"
"United States","20170228 13:30:00","Core Personal Consumption Expenditures (QoQ)","","","","2"
"Canada","20170228 13:30:00","Raw Material Price Index","","","","1"
"Canada","20170228 13:30:00","Industrial Product Price (MoM)","","","","1"
"United States","20170228 13:55:00","Redbook index (YoY)","","","","1"
"United States","20170228 13:55:00","Redbook index (MoM)","","","","1"
"United States","20170228 14:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","","","2"
"United States","20170228 14:45:00","Chicago Purchasing Managers' Index","","","","2"
"United States","20170228 15:00:00","Consumer Confidence","","","","2"
"United States","20170228 15:00:00","Richmond Fed Manufacturing Index","","","","1"
"United States","20170228 16:30:00","52-Week Bill auction","","","","1"
"United States","20170228 16:30:00","4-Week Bill Auction","","","","1"
"United States","20170228 20:30:00","FOMC Member Williams speech","","","","1"
"United States","20170228 21:30:00","API Weekly Crude Oil Stock","","","","1"
"New Zealand","20170228 21:45:00","Terms of Trade Index","","","","1"
"Australia","20170228 22:30:00","AiG Performance of Mfg Index","","","","2"
"United States","20170228 23:50:00","Fed's Bullard speech","","","","1"
"Japan","20170228 23:50:00","Capital Spending","","","","1"
