"country","date","name","actual","consensus","previous","volatility"
"China","20151120 02:00:00","CB Leading Economic Index","","","","1"
"Japan","20151120 05:00:00","BoJ Monthly Economic Survey","","","","1"
"Germany","20151120 07:00:00","Producer Price Index (MoM)","","","","1"
"Germany","20151120 07:00:00","Producer Price Index (YoY)","","","","1"
"European Monetary Union","20151120 08:00:00","ECB President Draghi's Speech","","","","3"
"United Kingdom","20151120 09:30:00","Public Sector Net Borrowing","","","","2"
"Greece","20151120 10:00:00","Current Account (YoY)","","","","1"
"Germany","20151120 10:15:00","German Buba President Weidmann speech","","","","2"
" USD"","20151120 11:30:00",""FX Reserves","","","","India"
"Canada","20151120 13:30:00","Retail Sales ex Autos (MoM)","","","","1"
"Canada","20151120 13:30:00","Retail Sales (MoM)","","","","1"
"Canada","20151120 13:30:00","Consumer Price Index (MoM)","","","","2"
"Canada","20151120 13:30:00","Consumer Price Index - Core (MoM)","","","","1"
"Canada","20151120 13:30:00","Consumer Price Index (YoY)","","","","3"
"Canada","20151120 13:30:00","Bank of Canada Consumer Price Index Core (YoY)","","","","3"
"Canada","20151120 13:30:00","Bank of Canada Consumer Price Index Core (MoM)","","","","2"
"United States","20151120 14:00:00","Fed's Bullard speech","","","","1"
"European Monetary Union","20151120 15:00:00","Consumer Confidence","","","","1"
"United States","20151120 16:00:00","Kansas Fed manufacturing activity","","","","1"
