"country","date","name","actual","consensus","previous","volatility"
"Australia","20150730 00:30:00","RBA's Governor Glenn Stevens Speech","","","","3"
"Australia","20150730 01:30:00","Import Price Index (QoQ)","","","","1"
"Australia","20150730 01:30:00","Export Price Index (QoQ)","","","","1"
"Australia","20150730 01:30:00","Building Permits (YoY)","","","","1"
"Australia","20150730 01:30:00","Building Permits (MoM)","","","","1"
"Japan","20150730 04:00:00","Vehicle Production (YoY)","","","","1"
"Spain","20150730 07:00:00","HICP (YoY)","","","","1"
"Spain","20150730 07:00:00","Gross Domestic Product - Estimated (QoQ)","","","","1"
"Spain","20150730 07:00:00","Gross Domestic Product - Estimated (YoY)","","","","1"
"Switzerland","20150730 07:00:00","KOF Leading Indicator","","","","2"
"Germany","20150730 07:55:00","Unemployment Rate s.a.","","","","2"
"Germany","20150730 07:55:00","Unemployment Change","","","","2"
"European Monetary Union","20150730 08:00:00","Economic Bulletin","","","","2"
"Portugal","20150730 09:00:00","Consumer Confidence","","","","1"
"Portugal","20150730 09:00:00","Business Confidence","","","","1"
"European Monetary Union","20150730 09:00:00","Industrial Confidence","","","","1"
"European Monetary Union","20150730 09:00:00","Services Sentiment","","","","1"
"European Monetary Union","20150730 09:00:00","Consumer Confidence","","","","1"
"European Monetary Union","20150730 09:00:00","Business Climate","","","","1"
"European Monetary Union","20150730 09:00:00","Economic Sentiment Indicator","","","","1"
"Italy","20150730 09:30:00","10-y Bond Auction","","","","1"
"Italy","20150730 09:30:00","5-y Bond Auction","","","","1"
"Germany","20150730 12:00:00","Consumer Price Index (YoY)","","","","2"
"Germany","20150730 12:00:00","Harmonised Index of Consumer Prices (YoY)","","","","1"
"Germany","20150730 12:00:00","Consumer Price Index (MoM)","","","","1"
"Germany","20150730 12:00:00","Harmonised Index of Consumer Prices (MoM)","","","","1"
"United States","20150730 12:30:00","Gross Domestic Product Annualized","","","","3"
"United States","20150730 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","2"
"United States","20150730 12:30:00","Initial Jobless Claims","","","","1"
"United States","20150730 12:30:00","Continuing Jobless Claims","","","","1"
"United States","20150730 12:30:00","Gross Domestic Product Price Index","","","","3"
"United States","20150730 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","","2"
"United States","20150730 12:30:00","Trade Balance","","","","2"
"United States","20150730 14:30:00","EIA Natural Gas Storage change","","","","1"
" INR"","20150730 15:30:00",""Federal Fiscal Deficit","","","","India"
"United States","20150730 17:00:00","7-Year Note Auction","","","","1"
"United Kingdom","20150730 23:05:00","Gfk Consumer Confidence","","","","2"
"Japan","20150730 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
" Energy (YoY)"","20150730 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20150730 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20150730 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
"Japan","20150730 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
"Japan","20150730 23:30:00","Jobs/applicants ratio","","","","2"
" Energy (YoY)"","20150730 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20150730 23:30:00","Unemployment Rate","","","","2"
"Japan","20150730 23:30:00","National Consumer Price Index (YoY)","","","","2"
