"country","date","name","actual","consensus","previous","volatility"
"Japan","20130524 02:55:00","Bank of Japan Governor Kuroda Speech","","","","2"
"Germany","20130524 06:00:00","Gfk Consumer Confidence Survey",""," 6.200 "," 6.200 ","2"
"Germany","20130524 08:00:00","IFO - Business Climate",""," 104.500 "," 104.400 ","2"
"Germany","20130524 08:00:00","IFO - Current Assessment",""," 107.200 "," 107.200 ","2"
"Germany","20130524 08:00:00","IFO - Expectations",""," 101.600 "," 101.600 ","2"
"United Kingdom","20130524 08:30:00","BBA Mortgage Approvals",""," 32.700 "," 31.200 ","2"
"Germany","20130524 10:00:00","German Buba President Weidmann speech","","","","2"
"United States","20130524 12:30:00","Durable Goods Orders","","1.500  %","-6.900  %","3"
"United States","20130524 12:30:00","Durable Goods Orders ex Transportation","","0.500  %","-1.400  %","1"
"Mexico","20130524 13:00:00","Jobless Rate","","","4.510  %","1"
"Mexico","20130524 13:00:00","Jobless Rate s.a","","","5.010  %","1"
"Belgium","20130524 13:00:00","Leading Indicator","",""," -14.700 ","1"
"Mexico","20130524 14:00:00","Accumulated Current Account/GDP","","","0.800  %","1"
"Mexico","20130524 14:00:00","Current Account, $ (QoQ)","","","$ -6,490.000 ","1"
"Argentina","20130524 19:00:00","Industrial Output n.s.a (YoY)","","","0.200  %","1"
