"country","date","name","actual","consensus","previous","volatility"
"Germany","20120926 00:00:00","Consumer Price Index (YoY)","","2.000  %","2.100  %","2"
"Germany","20120926 00:00:00","Harmonised Index of Consumer Prices (YoY)","","2.100  %","2.200  %","2"
"Germany","20120926 10:00:00","10-y Bond Auction","","","1.420  %","2"
"Mexico","20120926 13:00:00","Trade Balance s/a, $","","","$ 0.369 ","1"
"Mexico","20120926 13:00:00","Trade Balance, $","","","$ -0.427 ","1"
"United States","20120926 14:00:00","New Home Sales (MoM)",""," 0.380 "," 0.372 ","2"
"United States","20120926 14:00:00","New Home Sales Change (MoM)","","2.200  %","3.600  %","1"
"United States","20120926 14:30:00","EIA Crude Oil Stocks change","",""," 8.534 ","1"
"Korea, Republic of","20120926 21:00:00","BOK Manufacturing BSI","",""," 73.000 ","1"
"Japan","20120926 23:50:00","Foreign bond investment","","","¥ 64.400 ","1"
"Japan","20120926 23:50:00","Foreign investment in Japan stocks","","","¥ 60.400 ","1"
