"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20171130 00:00:00","ANZ Business Confidence","","","","1"
"New Zealand","20171130 00:00:00","ANZ Activity Outlook","","","","1"
"Australia","20171130 00:00:00","HIA New Home Sales (MoM)","","","","2"
"United Kingdom","20171130 00:01:00","Gfk Consumer Confidence","","","","2"
"Australia","20171130 00:30:00","Private Sector Credit (MoM)","","","","1"
"Australia","20171130 00:30:00","Private Sector Credit (YoY)","","","","1"
"Australia","20171130 00:30:00","Building Permits (YoY)","","","","1"
"Australia","20171130 00:30:00","Building Permits (MoM)","","","","1"
"Australia","20171130 00:30:00","Private Capital Expenditure","","","","1"
"China","20171130 01:00:00","Non-manufacturing PMI","","","","2"
"China","20171130 01:00:00","NBS Manufacturing PMI","","","","2"
"Japan","20171130 05:00:00","Housing Starts (YoY)","","","","1"
"Japan","20171130 05:00:00","Construction Orders (YoY)","","","","1"
"Japan","20171130 05:00:00","Annualized Housing Starts","","","","1"
"Switzerland","20171130 06:45:00","Gross Domestic Product s.a. (QoQ)","","","","2"
"Switzerland","20171130 06:45:00","Gross Domestic Product (YoY)","","","","2"
"Germany","20171130 07:00:00","Retail Sales (YoY)","","","","2"
"Germany","20171130 07:00:00","Retail Sales (MoM)","","","","2"
"United Kingdom","20171130 07:00:00","Nationwide Housing Prices n.s.a (YoY)","","","","1"
"United Kingdom","20171130 07:00:00","Nationwide Housing Prices s.a (MoM)","","","","1"
"France","20171130 07:45:00","Producer Prices (MoM)","","","","1"
"France","20171130 07:45:00","Consumer Price Index (EU norm) (YoY)","","","","2"
"Spain","20171130 08:00:00","Gross Domestic Product (YoY)","","","","1"
"Spain","20171130 08:00:00","Gross Domestic Product (QoQ)","","","","1"
"European Monetary Union","20171130 08:00:00","EU Financial Stability Review","","","","2"
"Switzerland","20171130 08:00:00","KOF Leading Indicator","","","","2"
"Switzerland","20171130 08:15:00","Real Retail Sales (YoY)","","","","2"
"Germany","20171130 09:00:00","Unemployment Change","","","","3"
"Germany","20171130 09:00:00","Unemployment Rate s.a.","","","","3"
"Italy","20171130 09:00:00","Unemployment","","","","2"
"Spain","20171130 09:00:00","Current Account Balance","","","","1"
"Portugal","20171130 09:00:00","Gross Domestic Product (QoQ)","","","","1"
"Portugal","20171130 09:00:00","Gross Domestic Product (YoY)","","","","1"
"Italy","20171130 10:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20171130 10:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"Italy","20171130 10:00:00","Consumer Price Index (MoM)","","","","1"
"Italy","20171130 10:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Greece","20171130 10:00:00","Retail Sales (YoY)","","","","1"
"Greece","20171130 10:00:00","Producer Price Index (YoY)","","","","1"
" INR"","20171130 10:00:00",""Federal Fiscal Deficit","","","","India"
"European Monetary Union","20171130 10:00:00","Unemployment Rate","","","","2"
"European Monetary Union","20171130 10:00:00","ECB's Praet Speech","","","","2"
"European Monetary Union","20171130 10:00:00","Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20171130 10:00:00","Consumer Price Index - Core (YoY)","","","","3"
"United States","20171130 11:00:00","OPEC meeting","","","","3"
"Italy","20171130 11:00:00","Producer Price Index (MoM)","","","","1"
"Italy","20171130 11:00:00","Producer Price Index (YoY)","","","","1"
"India","20171130 11:30:00","Infrastructure Output (YoY)","","","","1"
"Brazil","20171130 12:00:00","Unemployment Rate","","","","1"
"India","20171130 12:00:00","Gross Domestic Product Quarterly (YoY)","","","","1"
"Russia","20171130 13:00:00","Central Bank Reserves $","","","","1"
"United States","20171130 13:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","","","3"
"United States","20171130 13:30:00","Personal Consumption Expenditures - Price Index (YoY)","","","","2"
"United States","20171130 13:30:00","Personal Income (MoM)","","","","2"
"United States","20171130 13:30:00","Personal Consumption Expenditures - Price Index (MoM)","","","","2"
"United States","20171130 13:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","","3"
"United States","20171130 13:30:00","Personal Spending","","","","2"
"United States","20171130 13:30:00","Continuing Jobless Claims","","","","2"
"United States","20171130 13:30:00","Initial Jobless Claims","","","","2"
"Canada","20171130 13:30:00","Current Account","","","","2"
"United States","20171130 14:45:00","Chicago Purchasing Managers' Index","","","","2"
"United States","20171130 15:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20171130 18:00:00","FOMC Member Kaplan Speech","","","","2"
"New Zealand","20171130 21:45:00","Terms of Trade Index","","","","1"
"Australia","20171130 22:30:00","AiG Performance of Mfg Index","","","","2"
"Japan","20171130 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20171130 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20171130 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
" Energy (YoY)"","20171130 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20171130 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20171130 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
"Japan","20171130 23:30:00","Unemployment Rate","","","","2"
"Japan","20171130 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20171130 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20171130 23:50:00","Capital Spending","","","","1"
