"country","date","name","actual","consensus","previous","volatility"
"Canada","20140718 12:30:00","Consumer Price Index (YoY)","","2.300  %","2.300  %","3"
"Canada","20140718 12:30:00","Bank of Canada Consumer Price Index Core (MoM)","","-0.200  %","0.500  %","2"
"Canada","20140718 12:30:00","Bank of Canada Consumer Price Index Core (YoY)","","1.700  %","1.700  %","2"
"Canada","20140718 12:30:00","Consumer Price Index - Core (MoM)","","","0.300  %","2"
"Canada","20140718 12:30:00","Consumer Price Index (MoM)","","0.000  %","0.500  %","3"
"Canada","20140718 12:30:00","Wholesale Sales (MoM)","","0.600  %","1.200  %","1"
"Belgium","20140718 13:00:00","Consumer Confidence Index","",""," -7.000 ","1"
"Mexico","20140718 13:00:00","Jobless Rate","","","4.920  %","1"
"Mexico","20140718 13:00:00","Jobless Rate s.a","","","5.000  %","1"
"United States","20140718 13:55:00","Reuters/Michigan Consumer Sentiment Index",""," 83.000 "," 82.500 ","3"
"United States","20140718 14:00:00","CB Leading Indicator (MoM)","","0.500  %","0.500  %","2"
