"country","date","name","actual","consensus","previous","volatility"
"Australia","20130510 01:30:00","RBA Monetary Policy Statement","","","","2"
"Japan","20130510 05:00:00","Eco Watchers Survey: Current",""," 59.200 "," 57.300 ","2"
"Japan","20130510 05:00:00","Eco Watchers Survey: Outlook","",""," 57.500 ","2"
"Germany","20130510 06:00:00","Trade Balance s.a.","","€ 16.500 ","€ 17.100 ","2"
"United Kingdom","20130510 08:30:00","Goods Trade Balance","","£ -9.000 ","£ -9.416 ","2"
"United States","20130510 12:25:00","Fed's Evans Speech","","","","1"
"United States","20130510 12:30:00","Fed's Bernanke Speech","","","","2"
"Canada","20130510 12:30:00","Unemployment Rate","","7.200  %","7.200  %","3"
"Canada","20130510 12:30:00","Net Change in Employment",""," 15.000 "," -54.500 ","3"
"Canada","20130510 12:30:00","Participation rate","","66.700  %","66.600  %","2"
"Mexico","20130510 13:00:00","Industrial Output (MoM)","","","0.500  %","1"
"Mexico","20130510 13:00:00","Industrial Output (YoY)","","","-1.200  %","1"
"United States","20130510 18:00:00","Monthly Budget Statement",""," 106.500 "," -106.500 ","2"
