"country","date","name","actual","consensus","previous","volatility"
"Germany","20170417 00:00:00","Easter Monday","","","","0"
"Italy","20170417 00:00:00","Easter Monday","","","","0"
"United Kingdom","20170417 00:00:00","Easter Monday","","","","0"
"Greece","20170417 00:00:00",""Orthodox Easter Monday "","","","","0"
"New Zealand","20170417 00:00:00","Easter Monday","","","","0"
"Canada","20170417 00:00:00","Easter Monday","","","","0"
"Australia","20170417 00:00:00","Easter Monday","","","","0"
"France","20170417 00:00:00","Easter Monday","","","","0"
"China","20170417 02:00:00","Retail Sales (YoY)","","","","2"
"China","20170417 02:00:00","Industrial Production (YoY)","","","","2"
"China","20170417 02:00:00","NBS Press Conference","","","","2"
"China","20170417 02:00:00","Gross Domestic Product (YoY)","","","","3"
"China","20170417 02:00:00","Gross Domestic Product (QoQ)","","","","3"
"Japan","20170417 06:15:00","Bank of Japan Governor Kuroda Speech","","","","3"
"India","20170417 06:30:00","WPI Inflation","","","","1"
"Germany","20170417 12:00:00","German Buba Monthly Report","","","","1"
"United States","20170417 12:30:00","NY Empire State Manufacturing Index","","","","1"
"Russia","20170417 13:00:00","Industrial Output","","","","1"
"United States","20170417 14:00:00","NAHB Housing Market Index","","","","2"
"United States","20170417 15:30:00","3-Month Bill Auction","","","","1"
"United States","20170417 15:30:00","6-Month Bill Auction","","","","1"
"United States","20170417 20:00:00","Total Net TIC Flows","","","","1"
"United States","20170417 20:00:00","Net Long-Term TIC Flows","","","","1"
