"country","date","name","actual","consensus","previous","volatility"
"Australia","20130628 01:30:00","Private Sector Credit (YoY)","","2.900  %","3.100  %","2"
"Australia","20130628 01:30:00","Private Sector Credit (MoM)","","0.300  %","0.300  %","2"
"Japan","20130628 05:00:00","Housing Starts (YoY)","","6.200  %","5.800  %","2"
"Japan","20130628 05:00:00","Annualized Housing Starts",""," 0.950 "," 0.939 ","2"
"United Kingdom","20130628 06:00:00","Nationwide Housing Prices n.s.a (YoY)","","2.000  %","1.100  %","2"
"Germany","20130628 06:00:00","Retail Sales (YoY)","","0.600  %","1.800  %","2"
"Germany","20130628 06:00:00","Retail Sales (MoM)","","0.200  %","-0.400  %","2"
"Switzerland","20130628 07:00:00","KOF Leading Indicator",""," 1.190 "," 1.100 ","2"
"Germany","20130628 12:00:00","Consumer Price Index (YoY)","","1.700  %","1.500  %","3"
"Germany","20130628 12:00:00","Consumer Price Index (MoM)","","0.000  %","0.400  %","2"
"Germany","20130628 12:00:00","Harmonised Index of Consumer Prices (MoM)","","0.000  %","0.300  %","2"
"Germany","20130628 12:00:00","Harmonised Index of Consumer Prices (YoY)","","1.800  %","1.600  %","3"
"United States","20130628 12:00:00","FOMC Member Stein Speech","","","","1"
"South Africa","20130628 12:00:00","Trade Balance (in Rands)","",""," -15.020 ","1"
"Canada","20130628 12:30:00","Gross Domestic Product (MoM)","","0.100  %","0.200  %","2"
"Canada","20130628 12:30:00","Industrial Product Price (MoM)","","0.100  %","-0.800  %","1"
"Canada","20130628 12:30:00","Raw Material Price Index","","0.600  %","-2.200  %","1"
"Brazil","20130628 13:30:00","Nominal Budget Balance","",""," -7.679 ","1"
"Brazil","20130628 13:30:00","Primary Budget Surplus","",""," 10.337 ","1"
"United States","20130628 13:45:00","Chicago Purchasing Managers' Index",""," 56.000 "," 58.700 ","1"
"United States","20130628 13:55:00","Reuters/Michigan Consumer Sentiment Index",""," 82.800 "," 84.500 ","2"
"Mexico","20130628 19:30:00","Fiscal Balance, pesos","",""," -0.300 ","1"
