"country","date","name","actual","consensus","previous","volatility"
"Switzerland","20131022 06:00:00","Trade Balance",""," 2,104.000 "," 1,853.000 ","2"
"United Kingdom","20131022 08:30:00","Public Sector Net Borrowing","","£ 10.400 ","£ 11.452 ","2"
"United States","20131022 12:30:00","Nonfarm Payrolls",""," 180.000 "," 169.000 ","3"
"United States","20131022 12:30:00","Average Hourly Earnings (MoM)","","","0.200  %","2"
"United States","20131022 12:30:00","Average Hourly Earnings (YoY)","","","2.200  %","2"
"United States","20131022 12:30:00","Average Weekly Hours",""," 34.500 "," 34.500 ","1"
"United States","20131022 12:30:00","Unemployment Rate","","7.300  %","7.300  %","3"
"Canada","20131022 12:30:00","Retail Sales (MoM)","","0.300  %","0.600  %","2"
"Canada","20131022 12:30:00","Retail Sales ex Autos (MoM)","","0.200  %","1.000  %","1"
"United States","20131022 12:55:00","Redbook index (MoM)","","","-1.400  %","1"
"United States","20131022 12:55:00","Redbook index (YoY)","","","3.200  %","1"
"United States","20131022 14:00:00","Richmond Fed Manufacturing Index",""," 0.000 "," 0.000 ","1"
"Colombia","20131022 19:00:00","Trade Balance","","","$ -221.000 ","1"
"Argentina","20131022 19:00:00","Trade Balance (MoM)","","","$ 568.000 ","1"
"Australia","20131022 23:00:00","CB Leading Indicator","","","0.300  %","2"
