"country","date","name","actual","consensus","previous","volatility"
"United States","20171222 00:00:00","US Government Shutdown Limit","","","","3"
"Germany","20171222 07:00:00","Import Price Index (MoM)","","","","1"
"Germany","20171222 07:00:00","Import Price Index (YoY)","","","","1"
"Germany","20171222 07:00:00","Gfk Consumer Confidence Survey","","","","2"
"France","20171222 07:45:00","Producer Prices (MoM)","","","","1"
"France","20171222 07:45:00","Consumer Spending (MoM)","","","","1"
"France","20171222 07:45:00","Gross Domestic Product (QoQ)","","","","1"
"Switzerland","20171222 08:00:00","KOF Leading Indicator","","","","2"
"Italy","20171222 09:00:00","Consumer Confidence","","","","1"
"Italy","20171222 09:00:00","Business Confidence","","","","1"
"United Kingdom","20171222 09:30:00","Gross Domestic Product (YoY)","","","","2"
"United Kingdom","20171222 09:30:00","Gross Domestic Product (QoQ)","","","","2"
"United Kingdom","20171222 09:30:00","Total Business Investment (QoQ)","","","","1"
"United Kingdom","20171222 09:30:00","Total Business Investment (YoY)","","","","1"
"United Kingdom","20171222 09:30:00","Index of Services (3M/3M)","","","","1"
"United Kingdom","20171222 09:30:00","Current Account","","","","1"
"Italy","20171222 10:00:00","Industrial Sales n.s.a. (YoY)","","","","1"
"Italy","20171222 10:00:00","Industrial Sales s.a. (MoM)","","","","1"
"Italy","20171222 10:00:00","Industrial Orders s.a (MoM)","","","","1"
"Italy","20171222 10:00:00","Industrial Orders n.s.a (YoY)","","","","1"
" USD"","20171222 10:30:00",""FX Reserves","","","","India"
"Italy","20171222 11:00:00","Trade Balance non-EU","","","","1"
"India","20171222 11:30:00","Bank Loan Growth","","","","1"
"United States","20171222 13:30:00","Personal Income (MoM)","","","","2"
"United States","20171222 13:30:00","Personal Consumption Expenditures - Price Index (MoM)","","","","2"
"United States","20171222 13:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","","","3"
"United States","20171222 13:30:00","Personal Consumption Expenditures - Price Index (YoY)","","","","2"
"United States","20171222 13:30:00","Personal Spending","","","","2"
"United States","20171222 13:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","","3"
"United States","20171222 13:30:00","Durable Goods Orders","","","","2"
"United States","20171222 13:30:00","Durable Goods Orders ex Transportation","","","","2"
"Canada","20171222 13:30:00","Gross Domestic Product (MoM)","","","","2"
"United States","20171222 14:00:00","Michigan Consumer Sentiment Index","","","","1"
"Mexico","20171222 14:00:00","Jobless Rate","","","","1"
"Mexico","20171222 14:00:00","Jobless Rate s.a","","","","1"
"United States","20171222 15:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20171222 15:00:00","New Home Sales (MoM)","","","","2"
"United States","20171222 15:00:00","New Home Sales Change (MoM)","","","","2"
"United States","20171222 18:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20171222 20:30:00","CFTC USD NC net positions","","","","1"
"United States","20171222 20:30:00","CFTC Oil NC net positions","","","","1"
"United States","20171222 20:30:00","CFTC Gold NC net positions","","","","1"
"United Kingdom","20171222 20:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20171222 20:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20171222 20:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20171222 20:30:00","CFTC AUD NC net positions","","","","1"
