"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20120323 00:01:00","Nationwide Consumer Confidence"," 44.000 ",""," 47.000 ","2"
"France","20120323 07:58:00","Manufacturing PMI","",""," 50.200 ","1"
"France","20120323 07:58:00","Services PMI","",""," 50.000 ","1"
"Canada","20120323 11:00:00","Consumer Price Index (MoM)","","0.400  %","0.400  %","2"
"Canada","20120323 11:00:00","Bank of Canada Consumer Price Index Core (MoM)","","0.300  %","0.200  %","2"
"Canada","20120323 11:00:00","Bank of Canada Consumer Price Index Core (YoY)","","2.200  %","2.100  %","3"
"Canada","20120323 11:00:00","Consumer Price Index (YoY)","","2.700  %","2.500  %","3"
"Brazil","20120323 13:30:00","Current Account","","","$ -7.086 ","1"
"Mexico","20120323 14:00:00","Jobless Rate","","","4.900  %","1"
"Mexico","20120323 14:00:00","Jobless Rate s.a","","","4.790  %","1"
"United States","20120323 14:00:00","New Home Sales",""," 0.325 "," 0.321 ","2"
"United States","20120323 14:00:00","New Home Sales (MoM)","","1.300  %","-0.900  %","1"
