"country","date","name","actual","consensus","previous","volatility"
"China","20160119 02:00:00","Retail Sales (YoY)","","","","2"
"China","20160119 02:00:00","Industrial Production (YoY)","","","","2"
"China","20160119 02:00:00","Urban investment (YTD) (YoY)","","","","1"
"China","20160119 02:00:00","Gross Domestic Product (YoY)","","","","3"
"China","20160119 02:00:00","Gross Domestic Product (QoQ)","","","","3"
"Germany","20160119 07:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Germany","20160119 07:00:00","Consumer Price Index (YoY)","","","","2"
"Germany","20160119 07:00:00","Harmonised Index of Consumer Prices (YoY)","","","","2"
"Germany","20160119 07:00:00","Consumer Price Index (MoM)","","","","2"
"Switzerland","20160119 08:15:00","Producer and Import Prices (MoM)","","","","2"
"Switzerland","20160119 08:15:00","Producer and Import Prices (YoY)","","","","2"
"European Monetary Union","20160119 09:00:00","Current Account n.s.a","","","","1"
"European Monetary Union","20160119 09:00:00","Current Account s.a","","","","1"
"United Kingdom","20160119 09:30:00","Retail Price Index (YoY)","","","","1"
"United Kingdom","20160119 09:30:00","Retail Price Index (MoM)","","","","1"
"United Kingdom","20160119 09:30:00","DCLG House Price Index (YoY)","","","","1"
"United Kingdom","20160119 09:30:00","Producer Price Index - Output (MoM) n.s.a","","","","2"
"United Kingdom","20160119 09:30:00","Producer Price Index - Output (YoY) n.s.a","","","","2"
"United Kingdom","20160119 09:30:00","PPI Core Output (MoM) n.s.a","","","","2"
"United Kingdom","20160119 09:30:00","Producer Price Index - Input (YoY) n.s.a","","","","2"
"United Kingdom","20160119 09:30:00","Producer Price Index - Input (MoM) n.s.a","","","","2"
"United Kingdom","20160119 09:30:00",""PPI Core Output (YoY) n.s.a "","","","","2"
"United Kingdom","20160119 09:30:00","Consumer Price Index (YoY)","","","","2"
"United Kingdom","20160119 09:30:00","Consumer Price Index (MoM)","","","","2"
"United Kingdom","20160119 09:30:00","Core Consumer Price Index (YoY)","","","","2"
"Germany","20160119 10:00:00","ZEW Survey - Economic Sentiment","","","","2"
"Germany","20160119 10:00:00","ZEW Survey - Current Situation","","","","2"
"Spain","20160119 10:00:00","12-Month Letras Auction","","","","1"
"Spain","20160119 10:00:00","6-Month Letras Auction","","","","1"
"European Monetary Union","20160119 10:00:00","Consumer Price Index (YoY)","","","","2"
"European Monetary Union","20160119 10:00:00","Consumer Price Index (MoM)","","","","2"
"European Monetary Union","20160119 10:00:00","Consumer Price Index - Core (MoM)","","","","2"
"European Monetary Union","20160119 10:00:00","Consumer Price Index - Core (YoY)","","","","2"
"European Monetary Union","20160119 10:00:00","Construction Output w.d.a (YoY)","","","","1"
"European Monetary Union","20160119 10:00:00","Construction Output  s.a (MoM)","","","","1"
"European Monetary Union","20160119 10:00:00","ZEW Survey - Economic Sentiment","","","","2"
"United Kingdom","20160119 11:00:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20160119 11:00:00","BOE's Governor Carney speech","","","","2"
"Canada","20160119 13:30:00","Canadian portfolio investment in foreign securities","","","","1"
"Canada","20160119 13:30:00","Foreign portfolio investment in Canadian securities","","","","1"
"United States","20160119 15:00:00","NAHB Housing Market Index","","","","2"
"New Zealand","20160119 15:00:00","GDT Price Index","","","","1"
"United States","20160119 16:30:00","3-Month Bill Auction","","","","1"
"United States","20160119 16:30:00","6-Month Bill Auction","","","","1"
"United States","20160119 21:00:00","Net Long-Term TIC Flows","","","","1"
"United States","20160119 21:00:00","Total Net TIC Flows","","","","1"
"New Zealand","20160119 21:45:00","Consumer Price Index (YoY)","","","","3"
"New Zealand","20160119 21:45:00","Consumer Price Index (QoQ)","","","","3"
